Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
34;10.028;1;0;-31.57;12.09;-8.91;-5.10;-20.853;11.424;1.851;-5.630;0.100;10.74;
35;10.459;1;0;-4.36;10.74;18.43;-6.28;1.712;11.428;24.066;-5.473;0.055;6.11;
36;10.813;0;0;-3.10;6.54;18.74;-10.24;-11.985;-2.551;9.764;-19.289;0.058;12.71;
37;11.301;1;0;-18.54;-0.47;2.47;-16.26;-39.643;2.802;-18.139;-12.983;0.169;21.35;
38;11.725;0;0;-47.77;-1.65;-25.47;-17.06;-47.744;-1.760;-25.269;-17.095;0.033;0.12;
39;12.011;0;0;-41.41;-7.61;-18.45;-22.52;-41.495;-7.661;-18.518;-22.528;0.049;0.09;
40;12.442;1;0;-36.42;-7.91;-13.06;-22.76;-11.566;-6.262;11.468;-20.989;0.142;24.91;
41;13.011;0;0;-9.04;-12.77;12.98;-26.93;-9.022;-12.902;12.993;-27.027;0.053;0.13;
42;13.243;0;0;-11.80;-17.07;10.11;-30.54;-13.504;-19.061;8.285;-32.328;0.057;2.62;
43;13.594;1;0;-22.89;-16.86;-1.04;-29.60;-37.816;-12.531;-15.727;-25.154;0.064;15.55;
44;14.197;0;0;-38.49;-17.36;-15.14;-29.49;-34.665;-21.463;-11.269;-33.501;0.022;5.61;
45;14.255;0;0;-31.20;-22.90;-7.75;-34.81;-30.037;-22.065;-6.523;-33.865;0.029;1.43;
46;14.698;1;0;-25.53;-23.51;-1.15;-34.45;-1.372;-21.677;22.757;-32.420;0.086;24.22;
47;15.340;0;0;-0.22;-15.02;19.38;-24.26;-0.433;-14.705;18.327;-23.771;0.030;0.38;
48;15.716;0;0;-1.53;-10.31;8.70;-17.70;-1.367;-10.192;8.229;-17.279;0.087;0.20;
49;16.887;0;0;2.86;-11.57;12.69;-19.18;2.074;-6.748;11.923;-14.393;0.027;4.89;
50;17.601;0;0;-3.05;-1.41;7.17;-9.14;-3.123;-1.283;7.109;-9.023;0.027;0.15;
51;17.809;0;0;-9.60;0.46;0.64;-7.23;-9.605;0.431;0.644;-7.202;0.047;0.03;
52;17.984;0;0;-11.99;-2.71;-1.66;-10.21;-12.123;-2.811;-1.771;-10.285;0.029;0.16;
