Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
17;4.507;0;0;-8.61;-51.67;3.95;-62.53;-10.903;-52.962;2.317;-63.920;0.030;2.63;
18;4.567;0;0;-10.44;-43.24;3.34;-54.20;0.552;-23.071;14.779;-33.830;0.026;22.97;
19;4.625;0;0;-0.62;-4.11;13.97;-14.61;-0.551;-3.766;14.281;-14.168;0.054;0.35;
20;5.061;0;0;-1.11;-6.77;11.55;-13.80;-0.795;-8.041;11.087;-13.312;0.048;1.31;
21;5.131;1;0;-0.17;-9.93;10.60;-15.16;0.700;-10.107;9.590;-15.140;0.036;0.89;
22;5.281;0;0;0.29;-3.63;4.64;-7.96;0.704;-3.457;5.055;-7.854;0.055;0.45;
23;7.608;0;1;-6.82;5.10;-0.86;0.32;-27.819;20.425;-15.637;13.188;0.198;26.00;
24;7.939;0;0;-33.03;22.94;-17.33;14.13;-33.737;23.396;-17.798;14.354;0.028;0.84;
25;7.991;0;0;-32.57;26.53;-16.52;17.34;-33.576;25.288;-17.499;15.986;0.033;1.60;
26;8.992;1;0;-33.12;24.76;-16.88;14.56;-30.708;24.463;-14.600;14.265;0.074;2.43;
27;9.296;1;0;-9.41;26.17;6.37;15.87;-1.195;25.903;14.230;15.510;0.126;8.22;
28;9.581;1;0;4.05;25.92;18.84;15.37;6.826;25.266;21.513;14.695;0.055;2.85;
29;9.865;0;0;12.66;22.06;26.37;11.30;12.738;21.789;26.326;10.994;0.027;0.29;
30;10.164;0;0;13.61;14.57;26.73;3.65;13.791;14.232;26.870;3.291;0.030;0.39;
31;10.546;1;1;4.76;13.51;17.62;2.59;-14.584;15.453;-1.633;4.564;0.119;19.44;
32;10.864;1;1;-20.43;15.07;-7.36;4.28;-32.598;12.299;-19.404;1.540;0.110;12.48;
33;11.150;0;0;-38.96;9.37;-25.59;-1.37;-39.094;9.280;-25.692;-1.441;0.022;0.16;
34;11.442;0;0;-43.04;6.10;-29.37;-4.56;-43.892;4.808;-30.173;-5.833;0.041;1.55;
35;11.822;0;0;-37.08;-3.18;-23.13;-13.70;-36.314;-3.636;-22.300;-14.124;0.022;0.89;
36;12.140;0;0;-27.01;-3.00;-12.86;-13.39;-27.013;-3.001;-12.883;-13.378;0.026;0.01;
37;12.246;1;1;-17.67;-0.16;-3.68;-10.53;2.732;1.891;16.412;-8.465;0.105;20.50;
38;12.650;1;0;12.17;0.80;22.97;-9.46;14.621;0.639;23.614;-9.670;0.072;2.45;
39;12.807;1;0;22.50;-0.42;28.63;-10.68;23.061;-0.573;28.119;-10.839;0.029;0.58;
40;13.222;0;0;22.01;-5.09;22.51;-15.19;21.425;-10.632;21.804;-20.656;0.056;5.57;
41;13.651;1;0;15.63;-14.32;14.30;-23.33;11.286;-14.643;9.777;-23.571;0.056;4.35;
42;13.789;1;0;0.94;-15.29;-0.42;-24.05;-3.532;-16.052;-4.212;-24.467;0.074;4.54;
43;14.136;1;0;-12.00;-17.47;-5.64;-23.37;-33.533;-19.185;-18.668;-23.542;0.188;21.60;
44;14.492;1;0;-40.79;-19.13;-17.83;-22.45;-41.967;-19.376;-17.738;-22.620;0.026;1.21;
45;14.677;1;0;-46.79;-19.39;-15.86;-22.37;-52.389;-19.339;-18.031;-22.145;0.085;5.60;
46;14.919;1;0;-56.34;-19.28;-16.43;-21.79;-56.701;-19.340;-16.154;-21.804;0.032;0.36;
47;15.177;0;0;-55.08;-23.57;-12.95;-25.77;-47.482;-31.145;-5.251;-33.134;0.116;10.73;
48;15.316;0;0;-45.41;-32.48;-3.20;-34.31;-45.199;-32.648;-3.015;-34.332;0.034;0.27;
49;15.743;1;0;-31.60;-30.47;9.34;-31.16;-18.510;-30.494;17.724;-29.889;0.096;13.09;
50;16.096;1;0;-3.43;-31.24;20.32;-27.83;9.050;-31.350;26.338;-26.952;0.127;12.48;
51;16.436;1;0;10.78;-32.22;17.30;-25.69;19.192;-31.805;22.833;-24.876;0.058;8.42;
52;17.500;0;0;17.65;-25.88;10.60;-18.11;16.161;-21.718;9.370;-13.546;0.039;4.43;
53;17.565;0;0;22.42;-29.30;16.07;-20.75;22.487;-29.271;16.879;-20.098;0.040;0.07;
54;17.977;0;0;20.98;-24.84;16.53;-25.86;20.326;-18.588;16.872;-23.880;0.087;6.28;
