Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
20.97585;-12.80368;-17.26874;-8.297913;-7.969725;(-0.12, 1.65, 0.52);(7.97, 351.70, 0.86);
21.02164;-12.85238;-17.24332;-8.327423;-7.947507;(-0.12, 1.65, 0.52);(7.95, 351.67, 0.82);
21.07971;-12.89211;-17.21774;-8.304138;-7.99193;(-0.12, 1.65, 0.52);(7.99, 351.70, 0.80);
21.12335;-12.8716;-17.2608;-8.201324;-8.060428;(-0.12, 1.65, 0.52);(8.06, 351.80, 0.86);
21.17142;-12.75742;-17.33691;-8.075775;-8.096775;(-0.12, 1.65, 0.52);(8.10, 351.92, 0.92);
21.20800;-12.62801;-17.37931;-8.021973;-8.077096;(-0.12, 1.65, 0.52);(8.08, 351.98, 0.96);
21.25167;-12.56777;-17.36202;-8.07962;-7.989041;(-0.12, 1.65, 0.52);(7.99, 351.92, 0.95);
21.30913;-12.62445;-17.27374;-8.175323;-7.985744;(-0.12, 1.65, 0.52);(7.99, 351.82, 0.92);
21.34987;-12.71325;-17.2688;-8.473633;-7.882939;(-0.12, 1.65, 0.52);(7.88, 351.53, 0.79);
21.40964;-13.0274;-17.15025;-8.637878;-7.861316;(-0.12, 1.65, 0.52);(7.86, 351.36, 0.72);
21.44794;-13.20192;-17.12408;-8.730133;-7.889164;(-0.12, 1.65, 0.52);(7.89, 351.27, 0.66);
21.49743;-13.29545;-17.15158;-8.804565;-7.871069;(-0.12, 1.65, 0.52);(7.87, 351.20, 0.66);
21.52968;-13.37203;-17.13265;-8.779663;-7.818088;(-0.12, 1.65, 0.52);(7.82, 351.22, 0.71);
21.57330;-13.34429;-17.08242;-8.675598;-7.683619;(-0.12, 1.65, 0.52);(7.68, 351.32, 0.75);
21.62440;-13.24205;-16.94996;-8.498932;-7.698712;(-0.12, 1.65, 0.52);(7.70, 351.50, 0.88);
21.65802;-13.04526;-16.97645;-8.406464;-7.79078;(-0.12, 1.65, 0.52);(7.79, 351.59, 0.97);
21.68555;-12.93734;-17.07515;-8.411469;-7.823362;(-0.12, 1.65, 0.52);(7.82, 351.59, 0.93);
21.71545;-12.95059;-17.10402;-8.380005;-7.853582;(-0.12, 1.65, 0.52);(7.85, 351.62, 0.90);
21.75827;-12.92416;-17.1323;-8.350586;-7.861761;(-0.12, 1.65, 0.52);(7.86, 351.65, 0.88);
21.78663;-12.90155;-17.14111;-8.396393;-7.791816;(-0.12, 1.65, 0.52);(7.79, 351.60, 0.86);
21.82568;-12.95232;-17.06667;-8.434845;-7.757892;(-0.12, 1.65, 0.52);(7.76, 351.57, 0.87);
21.85849;-12.98904;-17.03338;-8.456482;-7.771514;(-0.12, 1.65, 0.52);(7.77, 351.54, 0.89);
21.90049;-13.00591;-17.04824;-8.48172;-7.762893;(-0.12, 1.65, 0.52);(7.76, 351.52, 0.86);
21.94358;-13.03946;-17.03716;-8.485809;-7.721931;(-0.12, 1.65, 0.52);(7.72, 351.51, 0.79);
21.98633;-13.05727;-16.99012;-8.417938;-7.739133;(-0.12, 1.65, 0.52);(7.74, 351.58, 0.81);
22.02589;-12.98625;-17.00771;-8.347717;-7.713287;(-0.12, 1.65, 0.52);(7.71, 351.65, 0.86);
22.08486;-12.90876;-16.98492;-8.281586;-7.723603;(-0.12, 1.65, 0.52);(7.72, 351.72, 0.89);
22.13209;-12.83902;-16.99568;-8.216187;-7.813061;(-0.12, 1.65, 0.52);(7.81, 351.78, 0.85);
22.18026;-12.77975;-17.08315;-8.251862;-7.863851;(-0.12, 1.65, 0.52);(7.86, 351.75, 0.78);
22.22489;-12.82437;-17.13209;-8.199829;-7.885483;(-0.12, 1.65, 0.52);(7.89, 351.80, 0.78);
22.26325;-12.77289;-17.15353;-8.182281;-7.800247;(-0.12, 1.65, 0.52);(7.80, 351.82, 0.77);
22.32347;-12.7626;-17.06783;-8.1474;-7.729523;(-0.12, 1.65, 0.52);(7.73, 351.85, 0.77);
22.36294;-12.72934;-16.99417;-8.122711;-7.682804;(-0.12, 1.65, 0.52);(7.68, 351.88, 0.81);
22.40576;-12.70045;-16.94689;-8.113647;-7.648048;(-0.12, 1.65, 0.52);(7.65, 351.89, 0.81);
22.44836;-12.69293;-16.91028;-8.081635;-7.730587;(-0.12, 1.65, 0.52);(7.73, 351.92, 0.79);
22.49432;-12.66212;-16.99355;-8.077332;-7.878702;(-0.12, 1.65, 0.52);(7.88, 351.92, 0.79);
22.53798;-12.6529;-17.14275;-8.073334;-7.978477;(-0.12, 1.65, 0.51);(7.98, 351.93, 0.79);
22.57383;-12.64083;-17.2453;-8.04245;-7.984776;(-0.12, 1.65, 0.51);(7.98, 351.96, 0.83);
22.61351;-12.60406;-17.25651;-8.080383;-7.944416;(-0.12, 1.65, 0.51);(7.94, 351.92, 0.83);
22.64273;-12.63979;-17.21411;-8.188324;-7.861892;(-0.12, 1.65, 0.51);(7.86, 351.81, 0.78);
22.67245;-12.75774;-17.12771;-8.275848;-7.760424;(-0.12, 1.65, 0.51);(7.76, 351.72, 0.72);
22.70148;-12.85682;-17.01973;-8.312805;-7.707092;(-0.12, 1.65, 0.51);(7.71, 351.69, 0.69);
22.75265;-12.89831;-16.96342;-8.310303;-7.732894;(-0.12, 1.65, 0.51);(7.73, 351.69, 0.70);
22.78829;-12.89113;-16.98861;-8.330841;-7.819587;(-0.12, 1.65, 0.51);(7.82, 351.67, 0.71);
22.82932;-12.9095;-17.07346;-8.324402;-7.914338;(-0.12, 1.65, 0.51);(7.91, 351.68, 0.70);
22.85724;-12.89619;-17.17384;-8.195587;-8.015576;(-0.12, 1.65, 0.51);(8.02, 351.80, 0.75);
22.88731;-12.76601;-17.28012;-8.119141;-8.030185;(-0.12, 1.65, 0.51);(8.03, 351.88, 0.80);
22.92896;-12.68446;-17.29896;-8.068329;-7.99279;(-0.12, 1.65, 0.51);(7.99, 351.93, 0.82);
22.98308;-12.63327;-17.26299;-7.995697;-7.930943;(-0.12, 1.65, 0.51);(7.93, 352.00, 0.85);
23.01418;-12.56029;-17.20404;-7.929169;-7.895247;(-0.12, 1.65, 0.51);(7.90, 352.07, 0.88);
23.05724;-12.49296;-17.16961;-7.959778;-7.832958;(-0.12, 1.65, 0.51);(7.83, 352.04, 0.86);
23.08751;-12.52691;-17.10263;-8.047791;-7.868798;(-0.12, 1.65, 0.51);(7.87, 351.95, 0.84);
23.12837;-12.61509;-17.13782;-8.120209;-7.916606;(-0.12, 1.65, 0.51);(7.92, 351.88, 0.80);
23.17312;-12.69106;-17.18171;-8.172424;-7.983927;(-0.12, 1.65, 0.51);(7.98, 351.83, 0.75);
23.22490;-12.74758;-17.24648;-8.175598;-8.045917;(-0.12, 1.65, 0.51);(8.05, 351.82, 0.78);
23.26636;-12.7438;-17.31368;-8.201874;-8.030935;(-0.12, 1.65, 0.51);(8.03, 351.80, 0.80);
23.30045;-12.76713;-17.30101;-8.155548;-8.033707;(-0.12, 1.65, 0.51);(8.03, 351.84, 0.85);
23.34433;-12.71112;-17.30947;-8.133026;-7.952682;(-0.12, 1.65, 0.51);(7.95, 351.87, 0.89);
23.38758;-12.6864;-17.22834;-8.139435;-7.835841;(-0.12, 1.65, 0.51);(7.84, 351.86, 0.90);
23.44002;-12.69412;-17.10938;-8.149323;-7.812166;(-0.12, 1.65, 0.51);(7.81, 351.85, 0.89);
23.47200;-12.70842;-17.08494;-8.163025;-7.873526;(-0.12, 1.65, 0.51);(7.87, 351.84, 0.86);
23.51548;-12.72444;-17.14483;-8.122681;-7.999537;(-0.12, 1.65, 0.51);(8.00, 351.88, 0.87);
23.55690;-12.67855;-17.27239;-8.075378;-8.069403;(-0.12, 1.65, 0.51);(8.07, 351.92, 0.89);
23.58778;-12.6269;-17.34645;-8.075989;-8.043991;(-0.12, 1.65, 0.51);(8.04, 351.92, 0.88);
23.63720;-12.63275;-17.31888;-8.094757;-8.016369;(-0.12, 1.65, 0.51);(8.02, 351.91, 0.86);
23.67349;-12.65486;-17.2902;-8.155792;-7.965567;(-0.12, 1.65, 0.51);(7.97, 351.84, 0.84);
23.71414;-12.71997;-17.23647;-8.22821;-7.876779;(-0.12, 1.65, 0.51);(7.88, 351.77, 0.82);
23.76240;-12.79669;-17.14349;-8.25;-7.828403;(-0.12, 1.65, 0.51);(7.83, 351.75, 0.79);
23.80635;-12.8261;-17.09251;-8.243683;-7.878734;(-0.12, 1.65, 0.51);(7.88, 351.76, 0.79);
23.85849;-12.81818;-17.14194;-8.252045;-7.949134;(-0.12, 1.65, 0.51);(7.95, 351.75, 0.81);
23.89069;-12.8207;-17.21481;-8.176025;-8.058731;(-0.12, 1.65, 0.51);(8.06, 351.82, 0.88);
23.93102;-12.72976;-17.33253;-8.132202;-8.141551;(-0.12, 1.65, 0.51);(8.14, 351.87, 0.92);
23.97223;-12.68149;-17.41999;-8.08902;-8.16769;(-0.12, 1.65, 0.51);(8.17, 351.91, 0.93);
24.00014;-12.63694;-17.45025;-7.966888;-8.117996;(-0.12, 1.65, 0.51);(8.12, 352.03, 1.01);
24.05815;-12.50506;-17.40541;-7.944702;-8.05267;(-0.12, 1.65, 0.51);(8.05, 352.06, 1.06);
24.09903;-12.48218;-17.34077;-8.074158;-7.902568;(-0.12, 1.65, 0.51);(7.90, 351.93, 0.98);
24.14376;-12.62273;-17.18523;-8.128174;-7.899673;(-0.12, 1.65, 0.51);(7.90, 351.87, 0.90);
24.17390;-12.69676;-17.17865;-8.068604;-7.975289;(-0.12, 1.65, 0.51);(7.98, 351.93, 0.87);
24.22603;-12.63499;-17.25102;-7.994995;-7.995327;(-0.12, 1.65, 0.51);(8.00, 352.01, 0.92);
24.27361;-12.55484;-17.27637;-7.890411;-7.962264;(-0.12, 1.65, 0.51);(7.96, 352.11, 0.99);
24.32382;-12.4425;-17.25015;-7.791626;-7.91628;(-0.12, 1.65, 0.51);(7.92, 352.21, 1.01);
24.35915;-12.34579;-17.20761;-7.776581;-7.878738;(-0.12, 1.65, 0.51);(7.88, 352.22, 0.98);
24.40237;-12.33667;-17.16732;-7.784882;-7.809206;(-0.12, 1.65, 0.51);(7.81, 352.22, 0.96);
24.44357;-12.3498;-17.09558;-7.81546;-7.736615;(-0.12, 1.65, 0.51);(7.74, 352.18, 0.95);
24.48576;-12.38523;-17.02091;-7.876831;-7.680645;(-0.12, 1.65, 0.51);(7.68, 352.12, 0.89);
24.53767;-12.45666;-16.95865;-7.939117;-7.708499;(-0.12, 1.65, 0.51);(7.71, 352.06, 0.85);
24.57464;-12.52207;-16.98323;-7.984772;-7.746411;(-0.12, 1.65, 0.51);(7.75, 352.02, 0.84);
24.61386;-12.56446;-17.01955;-7.943268;-7.784133;(-0.12, 1.65, 0.51);(7.78, 352.06, 0.86);
24.64345;-12.52244;-17.05927;-7.842072;-7.815906;(-0.12, 1.65, 0.51);(7.82, 352.16, 0.90);
24.68800;-12.41668;-17.0942;-7.777313;-7.808219;(-0.12, 1.65, 0.51);(7.81, 352.22, 0.92);
24.73996;-12.3516;-17.08681;-7.653351;-7.849266;(-0.12, 1.65, 0.51);(7.85, 352.35, 0.96);
24.77273;-12.22016;-17.13134;-7.580688;-7.924173;(-0.12, 1.65, 0.51);(7.92, 352.42, 0.97);
24.81520;-12.14657;-17.20705;-7.625366;-7.9623;(-0.12, 1.65, 0.51);(7.96, 352.37, 0.91);
24.85805;-12.19847;-17.24203;-7.665405;-8.022328;(-0.12, 1.65, 0.51);(8.02, 352.33, 0.87);
24.90151;-12.24255;-17.29865;-7.725708;-8.02268;(-0.12, 1.65, 0.51);(8.02, 352.27, 0.84);
24.95050;-12.3066;-17.29752;-7.734375;-7.971785;(-0.12, 1.65, 0.51);(7.97, 352.27, 0.85);
24.98595;-12.31398;-17.24748;-7.700317;-7.925663;(-0.12, 1.65, 0.51);(7.93, 352.30, 0.89);
25.01535;-12.2746;-17.20239;-7.746979;-7.826128;(-0.12, 1.65, 0.51);(7.83, 352.25, 0.90);
25.08706;-12.32435;-17.10391;-7.777161;-7.776163;(-0.12, 1.65, 0.51);(7.78, 352.22, 0.89);
25.12950;-12.35993;-17.05349;-7.730438;-7.814585;(-0.12, 1.65, 0.51);(7.81, 352.27, 0.96);
25.18103;-12.30064;-17.09747;-7.708984;-7.832582;(-0.12, 1.65, 0.51);(7.83, 352.29, 1.02);
25.21518;-12.26849;-17.12149;-7.648743;-7.866758;(-0.12, 1.65, 0.51);(7.87, 352.35, 1.08);
25.25816;-12.19779;-17.16332;-7.626343;-7.849144;(-0.12, 1.65, 0.51);(7.85, 352.37, 1.08);
25.30070;-12.17925;-17.14692;-7.652832;-7.829381;(-0.12, 1.65, 0.51);(7.83, 352.35, 1.10);
25.34283;-12.20041;-17.1294;-7.703125;-7.733445;(-0.12, 1.65, 0.51);(7.73, 352.30, 1.13);
25.38140;-12.24727;-17.03637;-7.774353;-7.622987;(-0.12, 1.65, 0.51);(7.62, 352.23, 1.13);
25.41698;-12.3188;-16.92276;-7.832642;-7.597813;(-0.12, 1.65, 0.51);(7.60, 352.17, 1.12);
25.45828;-12.37577;-16.89702;-7.937897;-7.568768;(-0.12, 1.65, 0.51);(7.57, 352.06, 1.08);
25.50094;-12.48697;-16.86489;-8.023712;-7.569857;(-0.12, 1.65, 0.51);(7.57, 351.98, 1.05);
25.54342;-12.57465;-16.86984;-8.01062;-7.615013;(-0.12, 1.65, 0.51);(7.62, 351.99, 1.11);
25.59613;-12.55154;-16.9197;-8.007721;-7.550303;(-0.12, 1.65, 0.51);(7.55, 351.99, 1.15);
25.62880;-12.54402;-16.85641;-7.952148;-7.466798;(-0.12, 1.65, 0.51);(7.47, 352.05, 1.22);
25.67934;-12.48335;-16.77763;-7.833221;-7.427635;(-0.12, 1.65, 0.51);(7.43, 352.17, 1.31);
25.71507;-12.35304;-16.7452;-7.750458;-7.406756;(-0.12, 1.65, 0.51);(7.41, 352.25, 1.39);
25.76000;-12.26141;-16.72744;-7.721252;-7.423601;(-0.12, 1.65, 0.51);(7.42, 352.28, 1.42);
25.80936;-12.22597;-16.74257;-7.710449;-7.565925;(-0.12, 1.65, 0.51);(7.57, 352.29, 1.42);
25.84385;-12.21187;-16.88277;-7.805634;-7.75695;(-0.12, 1.65, 0.51);(7.76, 352.19, 1.34);
25.88620;-12.30938;-17.06665;-7.875214;-7.892544;(-0.12, 1.65, 0.51);(7.89, 352.12, 1.25);
25.91581;-12.38887;-17.19933;-7.798309;-7.989606;(-0.12, 1.65, 0.51);(7.99, 352.20, 1.23);
25.95642;-12.31033;-17.29557;-7.715363;-8.026268;(-0.12, 1.65, 0.51);(8.03, 352.28, 1.29);
25.98551;-12.21689;-17.3369;-7.724152;-7.944328;(-0.12, 1.65, 0.51);(7.94, 352.28, 1.32);
26.05111;-12.22636;-17.25991;-7.777527;-7.864088;(-0.12, 1.65, 0.51);(7.86, 352.22, 1.30);
26.13009;-12.28102;-17.17667;-7.852875;-7.792174;(-0.12, 1.65, 0.51);(7.79, 352.15, 1.24);
26.17910;-12.36765;-17.09356;-7.952881;-7.83628;(-0.12, 1.65, 0.51);(7.84, 352.05, 1.19);
26.22284;-12.47062;-17.13837;-7.929108;-7.868653;(-0.12, 1.65, 0.51);(7.87, 352.07, 1.21);
26.26610;-12.44802;-17.17129;-7.851166;-7.813028;(-0.12, 1.65, 0.51);(7.81, 352.15, 1.19);
26.30055;-12.37859;-17.11504;-7.687836;-7.768872;(-0.12, 1.65, 0.51);(7.77, 352.31, 1.25);
26.34242;-12.21012;-17.0778;-7.508606;-7.743075;(-0.12, 1.65, 0.51);(7.74, 352.49, 1.38);
26.37257;-12.01742;-17.05972;-7.418549;-7.709359;(-0.12, 1.65, 0.51);(7.71, 352.58, 1.45);
26.41606;-11.92193;-17.03137;-7.410034;-7.735362;(-0.12, 1.65, 0.51);(7.74, 352.59, 1.45);
26.45820;-11.90418;-17.05399;-7.527069;-7.846772;(-0.12, 1.65, 0.51);(7.85, 352.47, 1.36);
26.49398;-12.02467;-17.15516;-7.663391;-8.179469;(-0.12, 1.65, 0.51);(8.18, 352.34, 1.45);
26.53003;-12.12568;-17.49405;-7.766174;-8.484133;(-0.12, 1.65, 0.51);(8.48, 352.23, 1.76);
26.57340;-12.16159;-17.83652;-8.457794;-8.551822;(-0.12, 1.65, 0.51);(8.55, 351.54, 2.03);
26.61670;-12.74384;-17.90787;-9.368774;-8.603255;(-0.12, 1.65, 0.51);(8.60, 350.63, 1.90);
26.65725;-13.62687;-17.95441;-9.980957;-8.847331;(-0.13, 1.65, 0.51);(8.85, 350.02, 1.53);
26.68753;-14.25946;-18.16964;-10.37286;-9.096836;(-0.13, 1.65, 0.51);(9.10, 349.63, 1.35);
26.73957;-14.65823;-18.40519;-10.70026;-9.033125;(-0.13, 1.65, 0.51);(9.03, 349.30, 1.23);
26.77857;-14.98987;-18.33374;-11.12405;-8.553674;(-0.13, 1.65, 0.51);(8.55, 348.88, 0.94);
26.81436;-15.48157;-17.83048;-11.19952;-7.997153;(-0.13, 1.65, 0.51);(8.00, 348.80, 0.68);
26.85763;-15.64668;-17.25855;-10.72467;-7.743;(-0.13, 1.65, 0.51);(7.74, 349.28, 0.73);
26.88789;-15.21385;-17.00776;-9.931519;-7.939398;(-0.13, 1.65, 0.51);(7.94, 350.07, 1.08);
26.94072;-14.37955;-17.22457;-9.46463;-8.276704;(-0.13, 1.65, 0.51);(8.28, 350.54, 1.36);
26.97239;-13.86224;-17.57392;-9.436554;-8.684157;(-0.13, 1.65, 0.51);(8.68, 350.56, 1.35);
27.00019;-13.83957;-17.97631;-9.755096;-8.99386;(-0.13, 1.65, 0.51);(8.99, 350.24, 0.97);
27.07539;-14.18538;-18.24989;-9.656067;-9.329765;(-0.13, 1.65, 0.51);(9.33, 350.34, 0.72);
27.11574;-14.17479;-18.54804;-7.963654;-10.46441;(-0.12, 1.65, 0.50);(10.46, 352.04, 1.00);
27.16715;-12.41707;-19.71884;-6.880615;-10.84476;(-0.12, 1.64, 0.50);(10.84, 353.12, 1.72);
27.20098;-11.24678;-20.1727;-6.393005;-10.534;(-0.12, 1.64, 0.50);(10.53, 353.61, 2.17);No pattern saccade;
27.24324;-10.7244;-19.91409;-6.581146;-9.712316;(-0.12, 1.64, 0.51);(9.71, 353.42, 2.19);
27.27236;-10.9369;-19.1027;-7.22467;-8.883169;(-0.12, 1.64, 0.51);(8.88, 352.78, 2.02);
27.31459;-11.58429;-18.28388;-7.824005;-8.53113;(-0.12, 1.64, 0.51);(8.53, 352.18, 1.88);
27.35791;-12.17713;-17.9157;-8.717163;-8.409849;(-0.12, 1.65, 0.51);(8.41, 351.28, 1.68);
27.41284;-13.06998;-17.76286;-9.411804;-8.619975;(-0.13, 1.65, 0.51);(8.62, 350.59, 1.53);
27.45695;-13.74466;-17.94744;-9.807312;-8.963763;(-0.13, 1.65, 0.51);(8.96, 350.19, 1.43);
27.50008;-14.1065;-18.29284;-10.12726;-9.281935;(-0.13, 1.65, 0.51);(9.28, 349.87, 1.28);
27.54274;-14.41683;-18.60184;-10.48438;-9.32467;(-0.13, 1.65, 0.51);(9.32, 349.52, 1.22);
27.58706;-14.77962;-18.64982;-10.6897;-9.485789;(-0.13, 1.65, 0.51);(9.49, 349.31, 1.57);
27.63944;-14.9235;-18.8455;-10.54227;-9.366812;(-0.13, 1.65, 0.51);(9.37, 349.46, 2.04);
27.68586;-14.71398;-18.76223;-10.37976;-8.881066;(-0.13, 1.65, 0.51);(8.88, 349.62, 2.31);
27.72928;-14.53436;-18.26116;-10.07483;-8.417133;(-0.13, 1.65, 0.51);(8.42, 349.93, 2.45);
27.77206;-14.24477;-17.82051;-9.871277;-8.384554;(-0.13, 1.65, 0.51);(8.38, 350.13, 2.49);
27.80238;-14.04947;-17.79261;-9.848663;-8.514334;(-0.13, 1.65, 0.51);(8.51, 350.15, 2.55);
27.85486;-14.0097;-17.92854;-9.866699;-8.659843;(-0.13, 1.65, 0.51);(8.66, 350.13, 2.60);
27.88491;-14.00368;-18.07096;-9.89917;-8.946243;(-0.13, 1.65, 0.51);(8.95, 350.10, 2.71);
27.91598;-13.99524;-18.36582;-10.09909;-9.165587;(-0.13, 1.65, 0.51);(9.17, 349.90, 2.82);
27.95790;-14.15669;-18.60275;-10.37778;-9.218863;(-0.13, 1.65, 0.51);(9.22, 349.62, 2.82);
27.98842;-14.40065;-18.66403;-10.90518;-9.231771;(-0.13, 1.65, 0.51);(9.23, 349.09, 2.79);
28.02906;-14.91141;-18.672;-11.27759;-9.164361;(-0.13, 1.65, 0.51);(9.16, 348.72, 2.74);
28.09687;-15.27552;-18.60654;-11.77829;-8.905259;(-0.14, 1.65, 0.51);(8.91, 348.22, 2.59);
28.12830;-15.78895;-18.33519;-12.26837;-8.396482;(-0.14, 1.65, 0.51);(8.40, 347.73, 2.39);
28.15946;-16.32126;-17.81465;-12.37201;-8.113132;(-0.14, 1.65, 0.51);(8.11, 347.63, 2.44);
28.20018;-16.44485;-17.52309;-12.32169;-8.00755;(-0.14, 1.65, 0.51);(8.01, 347.68, 2.60);
28.22855;-16.38125;-17.43553;-12.14075;-8.040429;(-0.14, 1.65, 0.51);(8.04, 347.86, 2.90);
28.27290;-16.16211;-17.48224;-12.03406;-8.135705;(-0.14, 1.65, 0.51);(8.14, 347.97, 3.01);
28.32552;-16.03176;-17.57964;-11.88376;-8.378007;(-0.14, 1.65, 0.51);(8.38, 348.12, 3.05);
28.35743;-15.85508;-17.82285;-11.72955;-8.672461;(-0.14, 1.65, 0.51);(8.67, 348.27, 3.00);
28.38730;-15.70253;-18.1195;-11.51233;-8.951847;(-0.14, 1.65, 0.51);(8.95, 348.49, 3.03);
28.41532;-15.47851;-18.40395;-11.42355;-9.025692;(-0.14, 1.65, 0.51);(9.03, 348.58, 3.06);
28.45797;-15.38193;-18.47776;-11.362;-9.006997;(-0.14, 1.65, 0.51);(9.01, 348.64, 3.12);
28.48653;-15.31464;-18.47234;-11.2388;-9.065968;(-0.14, 1.65, 0.51);(9.07, 348.76, 3.31);
28.52581;-15.16537;-18.54249;-11.24194;-9.172194;(-0.14, 1.65, 0.51);(9.17, 348.76, 3.52);
28.55784;-15.11442;-18.6769;-11.41641;-9.203402;(-0.14, 1.65, 0.51);(9.20, 348.58, 3.72);
28.58808;-15.24077;-18.71704;-12.02963;-8.953233;(-0.14, 1.65, 0.51);(8.95, 347.97, 3.79);
28.62863;-15.8171;-18.47862;-12.5708;-8.639571;(-0.14, 1.65, 0.51);(8.64, 347.43, 3.61);
28.67409;-16.37115;-18.14539;-13.2402;-8.271789;(-0.14, 1.65, 0.51);(8.27, 346.76, 3.21);
28.71476;-17.11823;-17.74304;-13.64056;-8.239143;(-0.14, 1.65, 0.51);(8.24, 346.36, 2.99);
28.75564;-17.53057;-17.69883;-13.95224;-8.296275;(-0.14, 1.65, 0.51);(8.30, 346.05, 2.96);
28.78845;-17.84285;-17.7499;-14.14505;-8.251666;(-0.14, 1.65, 0.51);(8.25, 345.85, 2.98);
28.83216;-18.03208;-17.70078;-14.34109;-8.216222;(-0.14, 1.65, 0.51);(8.22, 345.66, 3.04);
28.87201;-18.21707;-17.67628;-14.35477;-8.514227;(-0.14, 1.65, 0.51);(8.51, 345.65, 3.13);
28.89988;-18.18578;-17.96653;-14.22626;-9.134284;(-0.14, 1.65, 0.50);(9.13, 345.77, 3.40);
28.92815;-17.95293;-18.6122;-14.23929;-9.480743;(-0.14, 1.65, 0.50);(9.48, 345.76, 3.51);
28.96802;-17.92234;-18.969;-14.37115;-9.623895;(-0.14, 1.65, 0.50);(9.62, 345.63, 3.45);
29.00096;-18.04784;-19.10786;-14.50333;-9.636264;(-0.14, 1.65, 0.50);(9.64, 345.50, 3.31);
29.04306;-18.2002;-19.10746;-14.47772;-9.681808;(-0.14, 1.65, 0.50);(9.68, 345.52, 3.16);
29.07219;-18.19857;-19.14451;-14.24963;-9.780145;(-0.14, 1.65, 0.50);(9.78, 345.75, 3.25);
29.10108;-17.95657;-19.25483;-14.10645;-9.741306;(-0.14, 1.65, 0.50);(9.74, 345.89, 3.38);
29.14314;-17.80128;-19.22356;-14.08221;-9.536812;(-0.14, 1.65, 0.50);(9.54, 345.92, 3.46);
29.19847;-17.79048;-19.02512;-14.28644;-9.110819;(-0.14, 1.65, 0.50);(9.11, 345.71, 3.40);
29.23587;-18.01426;-18.57779;-14.63214;-8.891006;(-0.14, 1.65, 0.50);(8.89, 345.37, 3.16);
29.27195;-18.40663;-18.34207;-14.80426;-9.172427;(-0.14, 1.64, 0.50);(9.17, 345.20, 3.05);
29.30084;-18.57325;-18.60794;-14.83212;-9.620377;(-0.14, 1.64, 0.50);(9.62, 345.17, 3.08);
29.34419;-18.55615;-19.0628;-14.8761;-9.793711;(-0.14, 1.64, 0.50);(9.79, 345.12, 3.08);
29.38281;-18.58715;-19.23604;-14.92087;-9.866924;(-0.14, 1.64, 0.50);(9.87, 345.08, 2.97);
29.41586;-18.63863;-19.30881;-14.83188;-9.894136;(-0.14, 1.64, 0.50);(9.89, 345.17, 2.88);
29.46033;-18.57631;-19.3295;-14.51514;-9.87505;(-0.14, 1.64, 0.50);(9.88, 345.48, 2.83);
29.50047;-18.29448;-19.31625;-14.15073;-9.65414;(-0.14, 1.64, 0.50);(9.65, 345.85, 2.93);
29.54349;-17.9515;-19.11673;-13.862;-9.328962;(-0.14, 1.64, 0.50);(9.33, 346.14, 3.15);
29.58696;-17.66709;-18.81223;-13.64276;-9.115682;(-0.14, 1.64, 0.50);(9.12, 346.36, 3.44);
29.62534;-17.42039;-18.6185;-13.56564;-8.925321;(-0.14, 1.65, 0.50);(8.93, 346.43, 3.54);
29.65952;-17.3424;-18.42368;-13.59805;-8.746389;(-0.14, 1.64, 0.50);(8.75, 346.40, 3.48);
29.71533;-17.38956;-18.24797;-13.78757;-8.497886;(-0.14, 1.65, 0.50);(8.50, 346.21, 3.29);
29.75717;-17.60972;-17.99217;-14.21524;-8.278296;(-0.14, 1.65, 0.50);(8.28, 345.78, 3.11);
29.78787;-18.08442;-17.75728;-14.56802;-8.159609;(-0.14, 1.65, 0.50);(8.16, 345.43, 3.02);
29.83973;-18.44829;-17.62933;-14.69171;-8.07469;(-0.14, 1.65, 0.50);(8.07, 345.31, 2.98);
29.87388;-18.57314;-17.54726;-14.62006;-8.075177;(-0.14, 1.65, 0.50);(8.08, 345.38, 3.08);
29.91499;-18.49416;-17.56205;-14.46591;-8.17761;(-0.14, 1.65, 0.50);(8.18, 345.53, 3.35);
29.95730;-18.29269;-17.69262;-14.59363;-8.053492;(-0.14, 1.65, 0.51);(8.05, 345.41, 3.48);
29.98602;-18.40362;-17.57168;-14.79361;-7.675415;(-0.14, 1.65, 0.51);(7.68, 345.21, 3.49);
30.01408;-18.61677;-17.18501;-14.78964;-7.403686;(-0.14, 1.65, 0.51);(7.40, 345.21, 3.56);
30.06822;-18.62183;-16.92145;-14.71506;-7.253451;(-0.14, 1.65, 0.51);(7.25, 345.28, 3.74);
30.10476;-18.52571;-16.78946;-14.74939;-7.283236;(-0.14, 1.65, 0.51);(7.28, 345.25, 4.17);
30.14371;-18.48471;-16.84262;-15.15094;-7.373292;(-0.14, 1.65, 0.51);(7.37, 344.85, 4.49);
30.18578;-18.797;-16.95223;-15.8555;-7.342175;(-0.14, 1.65, 0.51);(7.34, 344.14, 4.43);
30.22214;-19.47629;-16.90938;-16.51968;-7.48692;(-0.14, 1.65, 0.51);(7.49, 343.48, 4.25);
30.26694;-20.13126;-17.0413;-16.84833;-7.696274;(-0.14, 1.65, 0.51);(7.70, 343.15, 4.17);
