Timestamp;Main Camera (1)_position;Main Camera (1)_orientation;messages;
14.11366;Origin: (-0.025, 1.497, 0.480), Dir: (0.139, 0.123, 0.983);Origin: (-0.088, 1.501, 0.486), Dir: (-0.091, 0.180, 0.980);(-0.056, 1.499, 0.483);(0.126, -0.051, 0.028, -0.990);
14.14682;Origin: (-0.025, 1.497, 0.480), Dir: (0.136, 0.124, 0.983);Origin: (-0.088, 1.501, 0.486), Dir: (-0.093, 0.180, 0.979);(-0.056, 1.499, 0.483);(0.127, -0.050, 0.029, -0.990);
14.17560;Origin: (-0.025, 1.497, 0.480), Dir: (0.136, 0.124, 0.983);Origin: (-0.088, 1.501, 0.486), Dir: (-0.094, 0.181, 0.979);(-0.056, 1.499, 0.483);(0.127, -0.050, 0.029, -0.990);
14.20753;Origin: (-0.025, 1.497, 0.480), Dir: (0.135, 0.123, 0.983);Origin: (-0.088, 1.501, 0.486), Dir: (-0.095, 0.181, 0.979);(-0.056, 1.499, 0.483);(0.127, -0.049, 0.029, -0.990);
14.26300;Origin: (-0.025, 1.497, 0.480), Dir: (0.134, 0.123, 0.983);Origin: (-0.088, 1.501, 0.486), Dir: (-0.095, 0.181, 0.979);(-0.056, 1.499, 0.483);(0.127, -0.049, 0.030, -0.990);
14.28246;Origin: (-0.025, 1.497, 0.480), Dir: (0.133, 0.124, 0.983);Origin: (-0.088, 1.501, 0.486), Dir: (-0.096, 0.181, 0.979);(-0.056, 1.499, 0.483);(0.127, -0.048, 0.030, -0.990);
14.32086;Origin: (-0.025, 1.497, 0.480), Dir: (0.132, 0.124, 0.983);Origin: (-0.088, 1.501, 0.486), Dir: (-0.097, 0.182, 0.979);(-0.056, 1.499, 0.483);(0.127, -0.048, 0.030, -0.990);
14.34759;Origin: (-0.025, 1.497, 0.480), Dir: (0.131, 0.124, 0.983);Origin: (-0.088, 1.501, 0.486), Dir: (-0.098, 0.182, 0.978);(-0.056, 1.499, 0.483);(0.127, -0.047, 0.030, -0.990);
14.37754;Origin: (-0.025, 1.497, 0.480), Dir: (0.131, 0.125, 0.984);Origin: (-0.088, 1.501, 0.485), Dir: (-0.099, 0.182, 0.978);(-0.057, 1.499, 0.483);(0.127, -0.047, 0.030, -0.990);
14.44215;Origin: (-0.025, 1.497, 0.480), Dir: (0.130, 0.125, 0.984);Origin: (-0.088, 1.501, 0.485), Dir: (-0.099, 0.182, 0.978);(-0.057, 1.499, 0.483);(0.127, -0.047, 0.030, -0.990);
14.46137;Origin: (-0.026, 1.497, 0.480), Dir: (0.129, 0.125, 0.984);Origin: (-0.088, 1.501, 0.485), Dir: (-0.101, 0.182, 0.978);(-0.057, 1.499, 0.483);(0.127, -0.046, 0.029, -0.990);
14.49352;Origin: (-0.026, 1.497, 0.480), Dir: (0.127, 0.125, 0.984);Origin: (-0.088, 1.501, 0.485), Dir: (-0.102, 0.182, 0.978);(-0.057, 1.499, 0.483);(0.127, -0.045, 0.029, -0.990);
14.52122;Origin: (-0.026, 1.497, 0.480), Dir: (0.127, 0.125, 0.984);Origin: (-0.088, 1.501, 0.485), Dir: (-0.103, 0.182, 0.978);(-0.057, 1.499, 0.483);(0.127, -0.045, 0.029, -0.990);
14.54940;Origin: (-0.026, 1.497, 0.480), Dir: (0.127, 0.125, 0.984);Origin: (-0.088, 1.501, 0.485), Dir: (-0.103, 0.182, 0.978);(-0.057, 1.499, 0.483);(0.127, -0.045, 0.029, -0.990);
14.61011;Origin: (-0.026, 1.497, 0.481), Dir: (0.127, 0.123, 0.984);Origin: (-0.088, 1.501, 0.486), Dir: (-0.103, 0.180, 0.978);(-0.057, 1.499, 0.483);(0.126, -0.045, 0.029, -0.991);
14.63235;Origin: (-0.026, 1.497, 0.481), Dir: (0.126, 0.122, 0.985);Origin: (-0.088, 1.501, 0.486), Dir: (-0.104, 0.179, 0.978);(-0.057, 1.499, 0.483);(0.126, -0.044, 0.029, -0.991);
14.66563;Origin: (-0.026, 1.496, 0.482), Dir: (0.124, 0.115, 0.986);Origin: (-0.088, 1.500, 0.487), Dir: (-0.106, 0.172, 0.979);(-0.057, 1.498, 0.485);(0.122, -0.044, 0.030, -0.991);
14.69547;Origin: (-0.026, 1.495, 0.485), Dir: (0.121, 0.100, 0.988);Origin: (-0.089, 1.499, 0.490), Dir: (-0.109, 0.158, 0.981);(-0.057, 1.497, 0.487);(0.115, -0.042, 0.030, -0.992);
14.75650;Origin: (-0.026, 1.491, 0.491), Dir: (0.117, 0.062, 0.991);Origin: (-0.089, 1.496, 0.496), Dir: (-0.112, 0.121, 0.986);(-0.057, 1.494, 0.494);(0.096, -0.041, 0.030, -0.994);
14.80718;Origin: (-0.025, 1.484, 0.504), Dir: (0.116, -0.013, 0.993);Origin: (-0.088, 1.489, 0.509), Dir: (-0.113, 0.047, 0.993);(-0.057, 1.486, 0.506);(0.058, -0.042, 0.031, -0.997);
14.86763;Origin: (-0.026, 1.450, 0.545), Dir: (0.101, -0.288, 0.952);Origin: (-0.088, 1.454, 0.550), Dir: (-0.127, -0.228, 0.965);(-0.057, 1.452, 0.548);(0.082, 0.039, -0.030, 0.995);
14.92129;Origin: (-0.032, 1.394, 0.582), Dir: (0.053, -0.600, 0.799);Origin: (-0.094, 1.396, 0.585), Dir: (-0.176, -0.543, 0.821);(-0.063, 1.395, 0.584);(0.255, 0.020, -0.028, 0.966);
14.97901;Origin: (-0.035, 1.347, 0.594), Dir: (0.039, -0.780, 0.624);Origin: (-0.098, 1.349, 0.597), Dir: (-0.189, -0.730, 0.657);(-0.066, 1.348, 0.596);(0.375, 0.015, -0.024, 0.927);
15.03707;Origin: (-0.036, 1.331, 0.596), Dir: (0.038, -0.832, 0.553);Origin: (-0.099, 1.332, 0.599), Dir: (-0.191, -0.786, 0.589);(-0.067, 1.331, 0.597);(0.416, 0.014, -0.021, 0.909);
15.11982;Origin: (-0.035, 1.332, 0.596), Dir: (0.042, -0.828, 0.559);Origin: (-0.098, 1.334, 0.599), Dir: (-0.187, -0.782, 0.595);(-0.067, 1.333, 0.597);(0.412, 0.015, -0.020, 0.911);
15.17920;Origin: (-0.035, 1.334, 0.595), Dir: (0.044, -0.823, 0.566);Origin: (-0.098, 1.335, 0.599), Dir: (-0.185, -0.777, 0.602);(-0.066, 1.334, 0.597);(0.409, 0.017, -0.021, 0.912);
15.20733;Origin: (-0.035, 1.335, 0.595), Dir: (0.046, -0.821, 0.570);Origin: (-0.097, 1.336, 0.598), Dir: (-0.183, -0.774, 0.606);(-0.066, 1.335, 0.597);(0.406, 0.018, -0.021, 0.913);
15.23714;Origin: (-0.035, 1.334, 0.595), Dir: (0.045, -0.822, 0.567);Origin: (-0.098, 1.335, 0.598), Dir: (-0.184, -0.776, 0.603);(-0.066, 1.335, 0.597);(0.408, 0.017, -0.020, 0.913);
15.26249;Origin: (-0.035, 1.334, 0.595), Dir: (0.046, -0.822, 0.567);Origin: (-0.098, 1.335, 0.599), Dir: (-0.184, -0.776, 0.603);(-0.066, 1.335, 0.597);(0.408, 0.017, -0.020, 0.913);
15.29288;Origin: (-0.035, 1.334, 0.595), Dir: (0.046, -0.822, 0.567);Origin: (-0.098, 1.335, 0.599), Dir: (-0.184, -0.776, 0.603);(-0.066, 1.335, 0.597);(0.408, 0.017, -0.020, 0.913);
15.34840;Origin: (-0.035, 1.334, 0.595), Dir: (0.046, -0.822, 0.568);Origin: (-0.098, 1.336, 0.599), Dir: (-0.183, -0.776, 0.604);(-0.066, 1.335, 0.597);(0.407, 0.018, -0.020, 0.913);
15.36774;Origin: (-0.035, 1.334, 0.595), Dir: (0.047, -0.822, 0.568);Origin: (-0.098, 1.336, 0.599), Dir: (-0.183, -0.776, 0.604);(-0.066, 1.335, 0.597);(0.407, 0.018, -0.020, 0.913);
15.38977;Origin: (-0.035, 1.334, 0.595), Dir: (0.047, -0.822, 0.568);Origin: (-0.097, 1.335, 0.599), Dir: (-0.182, -0.776, 0.604);(-0.066, 1.335, 0.597);(0.408, 0.018, -0.020, 0.913);
15.41756;Origin: (-0.035, 1.334, 0.595), Dir: (0.047, -0.822, 0.567);Origin: (-0.097, 1.335, 0.599), Dir: (-0.182, -0.776, 0.603);(-0.066, 1.335, 0.597);(0.408, 0.018, -0.020, 0.913);
15.44867;Origin: (-0.035, 1.334, 0.595), Dir: (0.048, -0.822, 0.568);Origin: (-0.097, 1.335, 0.599), Dir: (-0.182, -0.776, 0.604);(-0.066, 1.335, 0.597);(0.408, 0.018, -0.020, 0.913);
15.51062;Origin: (-0.034, 1.334, 0.595), Dir: (0.048, -0.822, 0.568);Origin: (-0.097, 1.336, 0.599), Dir: (-0.181, -0.776, 0.604);(-0.066, 1.335, 0.597);(0.407, 0.018, -0.020, 0.913);
15.53103;Origin: (-0.034, 1.334, 0.595), Dir: (0.049, -0.821, 0.568);Origin: (-0.097, 1.336, 0.599), Dir: (-0.180, -0.776, 0.605);(-0.066, 1.335, 0.597);(0.407, 0.019, -0.020, 0.913);
15.56133;Origin: (-0.034, 1.335, 0.595), Dir: (0.049, -0.820, 0.570);Origin: (-0.097, 1.336, 0.599), Dir: (-0.180, -0.775, 0.606);(-0.066, 1.335, 0.597);(0.406, 0.019, -0.019, 0.913);
15.59174;Origin: (-0.034, 1.335, 0.595), Dir: (0.049, -0.819, 0.571);Origin: (-0.097, 1.336, 0.598), Dir: (-0.180, -0.774, 0.608);(-0.066, 1.336, 0.597);(0.405, 0.019, -0.019, 0.914);
15.61852;Origin: (-0.034, 1.335, 0.595), Dir: (0.049, -0.819, 0.572);Origin: (-0.097, 1.336, 0.598), Dir: (-0.180, -0.773, 0.608);(-0.066, 1.336, 0.597);(0.405, 0.019, -0.019, 0.914);
15.68435;Origin: (-0.034, 1.335, 0.595), Dir: (0.049, -0.819, 0.572);Origin: (-0.097, 1.336, 0.598), Dir: (-0.180, -0.773, 0.608);(-0.066, 1.336, 0.597);(0.405, 0.019, -0.019, 0.914);
15.70938;Origin: (-0.034, 1.336, 0.595), Dir: (0.049, -0.818, 0.574);Origin: (-0.097, 1.337, 0.598), Dir: (-0.180, -0.772, 0.610);(-0.066, 1.336, 0.597);(0.404, 0.019, -0.020, 0.914);
15.73489;Origin: (-0.034, 1.337, 0.595), Dir: (0.051, -0.813, 0.581);Origin: (-0.097, 1.339, 0.598), Dir: (-0.179, -0.767, 0.617);(-0.066, 1.338, 0.597);(0.400, 0.020, -0.019, 0.916);
15.76119;Origin: (-0.034, 1.337, 0.595), Dir: (0.051, -0.812, 0.581);Origin: (-0.097, 1.339, 0.598), Dir: (-0.178, -0.766, 0.617);(-0.066, 1.338, 0.597);(0.400, 0.020, -0.019, 0.916);
15.79553;Origin: (-0.034, 1.338, 0.595), Dir: (0.052, -0.810, 0.584);Origin: (-0.097, 1.339, 0.598), Dir: (-0.178, -0.765, 0.619);(-0.066, 1.339, 0.597);(0.399, 0.020, -0.019, 0.917);
15.85372;Origin: (-0.034, 1.340, 0.595), Dir: (0.053, -0.805, 0.590);Origin: (-0.097, 1.341, 0.598), Dir: (-0.177, -0.759, 0.626);(-0.065, 1.340, 0.597);(0.395, 0.020, -0.019, 0.918);
15.87317;Origin: (-0.034, 1.344, 0.595), Dir: (0.053, -0.792, 0.608);Origin: (-0.097, 1.345, 0.598), Dir: (-0.176, -0.745, 0.643);(-0.065, 1.344, 0.596);(0.384, 0.020, -0.019, 0.923);
15.93848;Origin: (-0.034, 1.371, 0.590), Dir: (0.052, -0.697, 0.716);Origin: (-0.097, 1.373, 0.593), Dir: (-0.178, -0.645, 0.743);(-0.065, 1.372, 0.591);(0.317, 0.018, -0.021, 0.948);
15.99495;Origin: (-0.034, 1.395, 0.582), Dir: (0.051, -0.596, 0.802);Origin: (-0.097, 1.397, 0.585), Dir: (-0.178, -0.541, 0.822);(-0.065, 1.396, 0.583);(0.253, 0.017, -0.022, 0.967);
16.05351;Origin: (-0.035, 1.444, 0.554), Dir: (0.045, -0.332, 0.942);Origin: (-0.098, 1.447, 0.555), Dir: (-0.184, -0.274, 0.944);(-0.067, 1.445, 0.554);(0.106, 0.010, -0.024, 0.994);
16.15371;Origin: (-0.036, 1.465, 0.533), Dir: (0.045, -0.183, 0.982);Origin: (-0.099, 1.468, 0.534), Dir: (-0.184, -0.127, 0.975);(-0.067, 1.467, 0.534);(0.029, 0.008, -0.022, 0.999);
16.20698;Origin: (-0.034, 1.478, 0.516), Dir: (0.060, -0.074, 0.995);Origin: (-0.097, 1.481, 0.518), Dir: (-0.170, -0.019, 0.985);(-0.065, 1.480, 0.517);(0.026, -0.014, 0.023, -0.999);
16.26891;Origin: (-0.033, 1.479, 0.516), Dir: (0.060, -0.071, 0.996);Origin: (-0.096, 1.482, 0.518), Dir: (-0.169, -0.015, 0.985);(-0.065, 1.480, 0.517);(0.028, -0.014, 0.024, -0.999);
16.29305;Origin: (-0.034, 1.478, 0.517), Dir: (0.058, -0.080, 0.995);Origin: (-0.096, 1.481, 0.519), Dir: (-0.171, -0.023, 0.985);(-0.065, 1.479, 0.518);(0.024, -0.013, 0.025, -0.999);
16.31942;Origin: (-0.033, 1.477, 0.518), Dir: (0.059, -0.084, 0.995);Origin: (-0.096, 1.480, 0.520), Dir: (-0.171, -0.027, 0.985);(-0.065, 1.479, 0.519);(0.021, -0.014, 0.025, -0.999);
16.37668;Origin: (-0.033, 1.477, 0.518), Dir: (0.059, -0.086, 0.995);Origin: (-0.096, 1.480, 0.520), Dir: (-0.171, -0.029, 0.985);(-0.065, 1.479, 0.519);(0.020, -0.014, 0.025, -0.999);
16.39517;Origin: (-0.033, 1.477, 0.519), Dir: (0.059, -0.088, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.171, -0.031, 0.985);(-0.065, 1.478, 0.519);(0.019, -0.014, 0.025, -0.999);
16.42162;Origin: (-0.034, 1.477, 0.518), Dir: (0.060, -0.086, 0.995);Origin: (-0.096, 1.480, 0.520), Dir: (-0.170, -0.029, 0.985);(-0.065, 1.479, 0.519);(0.020, -0.014, 0.024, -0.999);
16.44741;Origin: (-0.034, 1.477, 0.518), Dir: (0.061, -0.085, 0.995);Origin: (-0.096, 1.480, 0.520), Dir: (-0.169, -0.029, 0.985);(-0.065, 1.479, 0.519);(0.021, -0.014, 0.024, -0.999);
16.47644;Origin: (-0.034, 1.477, 0.518), Dir: (0.061, -0.086, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.169, -0.030, 0.985);(-0.065, 1.479, 0.519);(0.020, -0.014, 0.024, -0.999);
16.54201;Origin: (-0.034, 1.477, 0.518), Dir: (0.061, -0.086, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.169, -0.030, 0.985);(-0.065, 1.479, 0.519);(0.020, -0.014, 0.024, -0.999);
16.56168;Origin: (-0.033, 1.477, 0.518), Dir: (0.061, -0.085, 0.995);Origin: (-0.096, 1.480, 0.520), Dir: (-0.169, -0.029, 0.985);(-0.065, 1.479, 0.519);(0.021, -0.014, 0.024, -0.999);
16.59267;Origin: (-0.033, 1.477, 0.518), Dir: (0.062, -0.086, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.168, -0.030, 0.985);(-0.065, 1.479, 0.519);(0.020, -0.015, 0.025, -0.999);
16.61940;Origin: (-0.033, 1.477, 0.518), Dir: (0.061, -0.087, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.168, -0.030, 0.985);(-0.065, 1.478, 0.519);(0.020, -0.015, 0.025, -0.999);
16.64939;Origin: (-0.033, 1.477, 0.518), Dir: (0.062, -0.085, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.168, -0.029, 0.985);(-0.065, 1.479, 0.519);(0.021, -0.015, 0.025, -0.999);
16.71175;Origin: (-0.033, 1.477, 0.518), Dir: (0.062, -0.085, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.167, -0.029, 0.985);(-0.064, 1.479, 0.519);(0.021, -0.015, 0.025, -0.999);
16.73281;Origin: (-0.033, 1.477, 0.518), Dir: (0.062, -0.086, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.167, -0.029, 0.985);(-0.064, 1.479, 0.519);(0.020, -0.015, 0.025, -0.999);
16.76248;Origin: (-0.033, 1.477, 0.518), Dir: (0.062, -0.087, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.167, -0.030, 0.985);(-0.064, 1.478, 0.519);(0.020, -0.015, 0.025, -0.999);
16.79322;Origin: (-0.033, 1.477, 0.518), Dir: (0.062, -0.088, 0.994);Origin: (-0.096, 1.480, 0.520), Dir: (-0.167, -0.031, 0.985);(-0.064, 1.478, 0.519);(0.019, -0.015, 0.025, -0.999);
16.82284;Origin: (-0.033, 1.476, 0.519), Dir: (0.061, -0.090, 0.994);Origin: (-0.096, 1.480, 0.521), Dir: (-0.168, -0.033, 0.985);(-0.064, 1.478, 0.520);(0.018, -0.015, 0.025, -0.999);
16.88107;Origin: (-0.033, 1.476, 0.519), Dir: (0.061, -0.090, 0.994);Origin: (-0.096, 1.480, 0.521), Dir: (-0.169, -0.033, 0.985);(-0.065, 1.478, 0.520);(0.018, -0.015, 0.025, -0.999);
16.90396;Origin: (-0.033, 1.476, 0.519), Dir: (0.061, -0.092, 0.994);Origin: (-0.096, 1.480, 0.521), Dir: (-0.168, -0.035, 0.985);(-0.064, 1.478, 0.520);(0.017, -0.015, 0.025, -0.999);
16.93627;Origin: (-0.033, 1.475, 0.520), Dir: (0.061, -0.100, 0.993);Origin: (-0.096, 1.479, 0.522), Dir: (-0.168, -0.043, 0.985);(-0.064, 1.477, 0.521);(0.013, -0.015, 0.026, -0.999);
16.96171;Origin: (-0.033, 1.475, 0.521), Dir: (0.061, -0.104, 0.993);Origin: (-0.096, 1.478, 0.523), Dir: (-0.169, -0.046, 0.985);(-0.064, 1.477, 0.522);(0.011, -0.015, 0.026, -0.999);
16.99268;Origin: (-0.033, 1.474, 0.522), Dir: (0.060, -0.110, 0.992);Origin: (-0.096, 1.477, 0.524), Dir: (-0.169, -0.052, 0.984);(-0.064, 1.476, 0.523);(-0.008, 0.015, -0.026, 1.000);
17.04914;Origin: (-0.033, 1.473, 0.524), Dir: (0.059, -0.121, 0.991);Origin: (-0.096, 1.476, 0.525), Dir: (-0.170, -0.063, 0.983);(-0.064, 1.474, 0.524);(-0.003, 0.014, -0.026, 1.000);
17.10630;Origin: (-0.033, 1.471, 0.526), Dir: (0.059, -0.138, 0.989);Origin: (-0.096, 1.474, 0.528), Dir: (-0.171, -0.079, 0.982);(-0.064, 1.472, 0.527);(0.006, 0.014, -0.027, 1.000);
17.16489;Origin: (-0.033, 1.462, 0.536), Dir: (0.055, -0.203, 0.978);Origin: (-0.096, 1.466, 0.537), Dir: (-0.174, -0.143, 0.974);(-0.064, 1.464, 0.536);(0.039, 0.014, -0.028, 0.999);
17.22469;Origin: (-0.033, 1.459, 0.539), Dir: (0.050, -0.224, 0.973);Origin: (-0.096, 1.463, 0.540), Dir: (-0.179, -0.164, 0.970);(-0.064, 1.461, 0.540);(0.050, 0.012, -0.029, 0.998);
17.24954;Origin: (-0.033, 1.454, 0.544), Dir: (0.044, -0.264, 0.964);Origin: (-0.096, 1.457, 0.546), Dir: (-0.184, -0.203, 0.962);(-0.065, 1.455, 0.545);(0.070, 0.010, -0.030, 0.997);
17.32211;Origin: (-0.034, 1.446, 0.551), Dir: (0.042, -0.315, 0.948);Origin: (-0.097, 1.450, 0.553), Dir: (-0.187, -0.254, 0.949);(-0.065, 1.448, 0.552);(0.097, 0.009, -0.030, 0.995);
17.37989;Origin: (-0.034, 1.442, 0.554), Dir: (0.040, -0.340, 0.940);Origin: (-0.097, 1.446, 0.556), Dir: (-0.189, -0.279, 0.941);(-0.065, 1.444, 0.555);(0.110, 0.009, -0.029, 0.993);
17.40635;Origin: (-0.035, 1.431, 0.563), Dir: (0.034, -0.407, 0.913);Origin: (-0.098, 1.435, 0.564), Dir: (-0.195, -0.346, 0.918);(-0.066, 1.433, 0.564);(0.146, 0.006, -0.029, 0.989);
17.47031;Origin: (-0.035, 1.419, 0.570), Dir: (0.031, -0.473, 0.880);Origin: (-0.098, 1.423, 0.572), Dir: (-0.198, -0.413, 0.889);(-0.067, 1.421, 0.571);(0.182, 0.006, -0.028, 0.983);
17.52421;Origin: (-0.036, 1.412, 0.574), Dir: (0.030, -0.509, 0.860);Origin: (-0.099, 1.416, 0.576), Dir: (-0.199, -0.450, 0.871);(-0.067, 1.414, 0.575);(0.203, 0.006, -0.028, 0.979);
17.58426;Origin: (-0.036, 1.401, 0.580), Dir: (0.028, -0.565, 0.825);Origin: (-0.099, 1.404, 0.581), Dir: (-0.201, -0.506, 0.839);(-0.068, 1.403, 0.581);(0.235, 0.005, -0.027, 0.972);
17.65864;Origin: (-0.036, 1.395, 0.583), Dir: (0.027, -0.594, 0.804);Origin: (-0.099, 1.398, 0.584), Dir: (-0.202, -0.536, 0.820);(-0.068, 1.396, 0.583);(0.252, 0.005, -0.027, 0.967);
17.68077;Origin: (-0.036, 1.391, 0.584), Dir: (0.027, -0.612, 0.790);Origin: (-0.099, 1.394, 0.586), Dir: (-0.202, -0.555, 0.807);(-0.068, 1.392, 0.585);(0.263, 0.006, -0.027, 0.964);
17.74170;Origin: (-0.036, 1.390, 0.584), Dir: (0.028, -0.615, 0.788);Origin: (-0.099, 1.393, 0.586), Dir: (-0.201, -0.557, 0.806);(-0.068, 1.392, 0.585);(0.265, 0.006, -0.026, 0.964);
17.76385;Origin: (-0.036, 1.389, 0.585), Dir: (0.028, -0.617, 0.786);Origin: (-0.099, 1.392, 0.586), Dir: (-0.201, -0.560, 0.804);(-0.068, 1.391, 0.585);(0.266, 0.006, -0.026, 0.963);
17.79187;Origin: (-0.036, 1.388, 0.585), Dir: (0.029, -0.622, 0.783);Origin: (-0.099, 1.391, 0.587), Dir: (-0.200, -0.564, 0.801);(-0.068, 1.390, 0.586);(0.269, 0.007, -0.026, 0.963);
17.82516;Origin: (-0.036, 1.389, 0.585), Dir: (0.029, -0.620, 0.784);Origin: (-0.099, 1.392, 0.586), Dir: (-0.199, -0.563, 0.802);(-0.068, 1.390, 0.586);(0.268, 0.007, -0.026, 0.963);
17.86497;Origin: (-0.036, 1.389, 0.585), Dir: (0.029, -0.620, 0.784);Origin: (-0.099, 1.392, 0.586), Dir: (-0.200, -0.563, 0.802);(-0.068, 1.390, 0.586);(0.268, 0.007, -0.027, 0.963);
17.93557;Origin: (-0.036, 1.389, 0.585), Dir: (0.029, -0.618, 0.786);Origin: (-0.099, 1.392, 0.586), Dir: (-0.200, -0.561, 0.804);(-0.068, 1.391, 0.585);(0.267, 0.007, -0.027, 0.963);
17.96139;Origin: (-0.036, 1.390, 0.584), Dir: (0.029, -0.613, 0.790);Origin: (-0.099, 1.394, 0.586), Dir: (-0.200, -0.555, 0.807);(-0.068, 1.392, 0.585);(0.264, 0.007, -0.027, 0.964);
17.99300;Origin: (-0.036, 1.398, 0.581), Dir: (0.031, -0.579, 0.815);Origin: (-0.099, 1.401, 0.583), Dir: (-0.198, -0.520, 0.831);(-0.067, 1.400, 0.582);(0.243, 0.007, -0.028, 0.970);
18.02512;Origin: (-0.035, 1.403, 0.579), Dir: (0.030, -0.553, 0.833);Origin: (-0.098, 1.407, 0.580), Dir: (-0.199, -0.494, 0.847);(-0.067, 1.405, 0.579);(0.228, 0.007, -0.028, 0.973);
18.12290;Origin: (-0.035, 1.410, 0.575), Dir: (0.029, -0.521, 0.853);Origin: (-0.098, 1.413, 0.577), Dir: (-0.200, -0.461, 0.865);(-0.067, 1.412, 0.576);(0.209, 0.006, -0.030, 0.977);
18.14659;Origin: (-0.034, 1.427, 0.566), Dir: (0.030, -0.431, 0.902);Origin: (-0.097, 1.431, 0.567), Dir: (-0.199, -0.369, 0.908);(-0.066, 1.429, 0.566);(0.159, 0.005, -0.032, 0.987);
18.21564;Origin: (-0.033, 1.441, 0.555), Dir: (0.034, -0.342, 0.939);Origin: (-0.096, 1.446, 0.556), Dir: (-0.194, -0.280, 0.940);(-0.065, 1.444, 0.555);(0.111, 0.006, -0.034, 0.993);
18.27896;Origin: (-0.033, 1.450, 0.547), Dir: (0.037, -0.284, 0.958);Origin: (-0.096, 1.455, 0.548), Dir: (-0.191, -0.221, 0.956);(-0.064, 1.452, 0.548);(0.081, 0.007, -0.034, 0.996);
18.33858;Origin: (-0.031, 1.472, 0.523), Dir: (0.053, -0.119, 0.991);Origin: (-0.093, 1.477, 0.525), Dir: (-0.175, -0.057, 0.983);(-0.062, 1.475, 0.524);(-0.004, 0.012, -0.036, 0.999);
18.39746;Origin: (-0.030, 1.485, 0.505), Dir: (0.063, -0.002, 0.998);Origin: (-0.093, 1.490, 0.506), Dir: (-0.165, 0.058, 0.985);(-0.061, 1.487, 0.505);(0.063, -0.015, 0.035, -0.997);
18.45692;Origin: (-0.030, 1.494, 0.488), Dir: (0.074, 0.097, 0.993);Origin: (-0.092, 1.499, 0.490), Dir: (-0.155, 0.154, 0.976);(-0.061, 1.497, 0.489);(0.112, -0.019, 0.033, -0.993);
18.51508;Origin: (-0.031, 1.500, 0.476), Dir: (0.077, 0.162, 0.984);Origin: (-0.094, 1.504, 0.478), Dir: (-0.152, 0.217, 0.964);(-0.062, 1.502, 0.477);(0.145, -0.020, 0.029, -0.989);
18.56733;Origin: (-0.032, 1.502, 0.470), Dir: (0.081, 0.197, 0.977);Origin: (-0.094, 1.506, 0.472), Dir: (-0.149, 0.249, 0.957);(-0.063, 1.504, 0.471);(0.162, -0.021, 0.026, -0.986);
18.62436;Origin: (-0.032, 1.503, 0.470), Dir: (0.076, 0.198, 0.977);Origin: (-0.095, 1.506, 0.472), Dir: (-0.154, 0.250, 0.956);(-0.064, 1.504, 0.471);(0.162, -0.019, 0.026, -0.986);
18.64625;Origin: (-0.032, 1.502, 0.470), Dir: (0.074, 0.195, 0.978);Origin: (-0.095, 1.506, 0.472), Dir: (-0.156, 0.247, 0.956);(-0.064, 1.504, 0.471);(0.161, -0.017, 0.026, -0.986);
18.68011;Origin: (-0.032, 1.502, 0.472), Dir: (0.072, 0.189, 0.979);Origin: (-0.095, 1.506, 0.473), Dir: (-0.158, 0.242, 0.957);(-0.064, 1.504, 0.472);(0.158, -0.017, 0.027, -0.987);
18.71384;Origin: (-0.032, 1.502, 0.472), Dir: (0.072, 0.186, 0.980);Origin: (-0.095, 1.505, 0.474), Dir: (-0.157, 0.239, 0.958);(-0.063, 1.504, 0.473);(0.157, -0.017, 0.027, -0.987);
18.75098;Origin: (-0.032, 1.501, 0.473), Dir: (0.072, 0.181, 0.981);Origin: (-0.095, 1.505, 0.475), Dir: (-0.158, 0.234, 0.959);(-0.063, 1.503, 0.474);(0.154, -0.017, 0.027, -0.988);
18.81017;Origin: (-0.032, 1.501, 0.474), Dir: (0.071, 0.178, 0.981);Origin: (-0.095, 1.505, 0.475), Dir: (-0.158, 0.231, 0.960);(-0.064, 1.503, 0.474);(0.153, -0.016, 0.027, -0.988);
18.83223;Origin: (-0.032, 1.501, 0.474), Dir: (0.071, 0.177, 0.982);Origin: (-0.095, 1.505, 0.475), Dir: (-0.158, 0.230, 0.960);(-0.064, 1.503, 0.475);(0.152, -0.016, 0.027, -0.988);
18.86559;Origin: (-0.032, 1.501, 0.475), Dir: (0.071, 0.172, 0.983);Origin: (-0.095, 1.504, 0.476), Dir: (-0.158, 0.225, 0.961);(-0.064, 1.503, 0.476);(0.150, -0.017, 0.027, -0.988);
18.89248;Origin: (-0.032, 1.500, 0.475), Dir: (0.071, 0.168, 0.983);Origin: (-0.095, 1.504, 0.477), Dir: (-0.158, 0.221, 0.962);(-0.064, 1.502, 0.476);(0.148, -0.017, 0.027, -0.989);
