Timestamp;Main Camera (1)_position;Main Camera (1)_orientation;messages;
25.63737;Origin: (-0.079, 1.500, 0.488), Dir: (0.440, -0.046, 0.897);Origin: (-0.138, 1.498, 0.467), Dir: (-0.019, 0.027, 0.999);(-0.109, 1.499, 0.478);(0.126, 0.172, 0.003, -0.977);
25.65780;Origin: (-0.079, 1.500, 0.489), Dir: (0.440, -0.049, 0.897);Origin: (-0.138, 1.498, 0.468), Dir: (-0.018, 0.024, 1.000);(-0.108, 1.499, 0.478);(0.125, 0.172, 0.003, -0.977);
25.69276;Origin: (-0.078, 1.500, 0.490), Dir: (0.440, -0.055, 0.896);Origin: (-0.138, 1.498, 0.468), Dir: (-0.018, 0.020, 1.000);(-0.108, 1.499, 0.479);(0.123, 0.171, 0.005, -0.978);
25.72019;Origin: (-0.078, 1.499, 0.490), Dir: (0.442, -0.057, 0.895);Origin: (-0.137, 1.498, 0.469), Dir: (-0.016, 0.018, 1.000);(-0.108, 1.498, 0.479);(0.122, 0.170, 0.006, -0.978);
25.78147;Origin: (-0.077, 1.499, 0.490), Dir: (0.444, -0.061, 0.894);Origin: (-0.137, 1.497, 0.470), Dir: (-0.013, 0.015, 1.000);(-0.107, 1.498, 0.480);(0.121, 0.169, 0.007, -0.978);
25.80389;Origin: (-0.076, 1.499, 0.491), Dir: (0.448, -0.065, 0.892);Origin: (-0.136, 1.497, 0.470), Dir: (-0.008, 0.011, 1.000);(-0.106, 1.498, 0.481);(0.119, 0.167, 0.008, -0.979);
25.83371;Origin: (-0.075, 1.498, 0.492), Dir: (0.459, -0.071, 0.886);Origin: (-0.135, 1.497, 0.472), Dir: (0.004, 0.006, 1.000);(-0.105, 1.498, 0.482);(0.117, 0.160, 0.009, -0.980);
25.86388;Origin: (-0.074, 1.498, 0.492), Dir: (0.467, -0.072, 0.882);Origin: (-0.134, 1.497, 0.473), Dir: (0.013, 0.005, 1.000);(-0.104, 1.498, 0.482);(0.116, 0.156, 0.009, -0.981);
25.89244;Origin: (-0.074, 1.498, 0.492), Dir: (0.475, -0.071, 0.877);Origin: (-0.134, 1.497, 0.473), Dir: (0.022, 0.005, 1.000);(-0.104, 1.498, 0.483);(0.116, 0.151, 0.007, -0.982);
25.95468;Origin: (-0.074, 1.499, 0.492), Dir: (0.482, -0.068, 0.873);Origin: (-0.134, 1.497, 0.474), Dir: (0.030, 0.007, 1.000);(-0.104, 1.498, 0.483);(0.117, 0.148, 0.005, -0.982);
25.97606;Origin: (-0.074, 1.499, 0.491), Dir: (0.487, -0.063, 0.871);Origin: (-0.134, 1.497, 0.473), Dir: (0.035, 0.010, 0.999);(-0.104, 1.498, 0.482);(0.118, 0.146, 0.002, -0.982);
26.00877;Origin: (-0.074, 1.499, 0.491), Dir: (0.494, -0.056, 0.868);Origin: (-0.135, 1.497, 0.473), Dir: (0.042, 0.015, 0.999);(-0.105, 1.498, 0.482);(0.120, 0.142, -0.002, -0.983);
26.05321;Origin: (-0.073, 1.499, 0.491), Dir: (0.501, -0.058, 0.863);Origin: (-0.134, 1.497, 0.474), Dir: (0.051, 0.014, 0.999);(-0.104, 1.498, 0.482);(0.120, 0.138, -0.001, -0.983);
26.10896;Origin: (-0.072, 1.499, 0.491), Dir: (0.508, -0.062, 0.859);Origin: (-0.132, 1.497, 0.475), Dir: (0.060, 0.011, 0.998);(-0.102, 1.498, 0.483);(0.119, 0.133, 0.001, -0.984);
26.12974;Origin: (-0.070, 1.498, 0.492), Dir: (0.517, -0.070, 0.853);Origin: (-0.131, 1.497, 0.476), Dir: (0.071, 0.006, 0.997);(-0.100, 1.498, 0.484);(0.116, 0.128, 0.004, -0.985);
26.16236;Origin: (-0.066, 1.497, 0.493), Dir: (0.538, -0.083, 0.839);Origin: (-0.127, 1.497, 0.479), Dir: (0.096, -0.005, 0.995);(-0.097, 1.497, 0.486);(0.112, 0.115, 0.007, -0.987);
26.19183;Origin: (-0.064, 1.497, 0.494), Dir: (0.550, -0.085, 0.831);Origin: (-0.126, 1.497, 0.480), Dir: (0.110, -0.007, 0.994);(-0.095, 1.497, 0.487);(0.112, 0.107, 0.007, -0.988);
26.21970;Origin: (-0.063, 1.497, 0.493), Dir: (0.563, -0.084, 0.822);Origin: (-0.125, 1.497, 0.481), Dir: (0.126, -0.006, 0.992);(-0.094, 1.497, 0.487);(0.112, 0.100, 0.006, -0.989);
26.28001;Origin: (-0.064, 1.498, 0.492), Dir: (0.574, -0.076, 0.816);Origin: (-0.125, 1.497, 0.481), Dir: (0.138, -0.001, 0.990);(-0.094, 1.497, 0.486);(0.114, 0.094, 0.001, -0.989);
26.30426;Origin: (-0.065, 1.498, 0.491), Dir: (0.583, -0.065, 0.810);Origin: (-0.127, 1.496, 0.480), Dir: (0.148, 0.006, 0.989);(-0.096, 1.497, 0.486);(0.115, 0.090, -0.006, -0.989);
26.33858;Origin: (-0.065, 1.499, 0.491), Dir: (0.596, -0.058, 0.801);Origin: (-0.127, 1.496, 0.481), Dir: (0.164, 0.008, 0.986);(-0.096, 1.497, 0.486);(0.115, 0.082, -0.012, -0.990);
26.36586;Origin: (-0.065, 1.499, 0.491), Dir: (0.601, -0.059, 0.797);Origin: (-0.127, 1.496, 0.481), Dir: (0.170, 0.008, 0.985);(-0.096, 1.497, 0.486);(0.115, 0.079, -0.012, -0.990);
26.39674;Origin: (-0.064, 1.499, 0.491), Dir: (0.605, -0.059, 0.794);Origin: (-0.126, 1.496, 0.481), Dir: (0.174, 0.009, 0.985);(-0.095, 1.497, 0.486);(0.116, 0.077, -0.011, -0.990);
26.46780;Origin: (-0.064, 1.499, 0.491), Dir: (0.608, -0.057, 0.792);Origin: (-0.126, 1.496, 0.482), Dir: (0.178, 0.009, 0.984);(-0.095, 1.497, 0.486);(0.116, 0.075, -0.013, -0.990);
26.49187;Origin: (-0.064, 1.499, 0.491), Dir: (0.610, -0.058, 0.790);Origin: (-0.126, 1.496, 0.482), Dir: (0.181, 0.008, 0.983);(-0.095, 1.497, 0.486);(0.115, 0.074, -0.013, -0.991);
26.52357;Origin: (-0.060, 1.496, 0.496), Dir: (0.617, -0.094, 0.781);Origin: (-0.122, 1.494, 0.488), Dir: (0.192, -0.026, 0.981);(-0.091, 1.495, 0.492);(0.100, 0.068, -0.004, -0.993);
26.56449;Origin: (-0.055, 1.492, 0.502), Dir: (0.627, -0.131, 0.768);Origin: (-0.118, 1.492, 0.494), Dir: (0.206, -0.062, 0.977);(-0.087, 1.492, 0.498);(0.084, 0.059, 0.006, -0.995);
26.62615;Origin: (-0.054, 1.490, 0.504), Dir: (0.633, -0.147, 0.760);Origin: (-0.116, 1.491, 0.497), Dir: (0.213, -0.080, 0.974);(-0.085, 1.491, 0.501);(0.076, 0.055, 0.009, -0.996);
26.64961;Origin: (-0.053, 1.489, 0.506), Dir: (0.639, -0.157, 0.753);Origin: (-0.115, 1.490, 0.500), Dir: (0.222, -0.092, 0.971);(-0.084, 1.489, 0.503);(0.070, 0.050, 0.009, -0.996);
26.67774;Origin: (-0.053, 1.488, 0.507), Dir: (0.657, -0.155, 0.738);Origin: (-0.115, 1.488, 0.502), Dir: (0.244, -0.098, 0.965);(-0.084, 1.488, 0.505);(0.065, 0.040, 0.002, -0.997);
26.71384;Origin: (-0.053, 1.488, 0.508), Dir: (0.666, -0.152, 0.730);Origin: (-0.116, 1.487, 0.503), Dir: (0.254, -0.101, 0.962);(-0.085, 1.488, 0.506);(0.062, 0.036, -0.004, -0.997);
26.75103;Origin: (-0.054, 1.487, 0.509), Dir: (0.674, -0.153, 0.723);Origin: (-0.117, 1.486, 0.505), Dir: (0.264, -0.107, 0.958);(-0.085, 1.487, 0.507);(0.057, 0.031, -0.008, -0.998);
26.82375;Origin: (-0.053, 1.487, 0.510), Dir: (0.676, -0.156, 0.720);Origin: (-0.116, 1.486, 0.506), Dir: (0.267, -0.110, 0.957);(-0.085, 1.486, 0.508);(0.056, 0.030, -0.008, -0.998);
26.84500;Origin: (-0.052, 1.487, 0.509), Dir: (0.677, -0.160, 0.718);Origin: (-0.115, 1.486, 0.506), Dir: (0.269, -0.112, 0.957);(-0.083, 1.486, 0.508);(0.056, 0.028, -0.005, -0.998);
26.87967;Origin: (-0.050, 1.487, 0.509), Dir: (0.679, -0.163, 0.715);Origin: (-0.113, 1.487, 0.506), Dir: (0.273, -0.112, 0.956);(-0.082, 1.487, 0.507);(0.057, 0.026, -0.002, -0.998);
26.90932;Origin: (-0.050, 1.487, 0.509), Dir: (0.681, -0.163, 0.714);Origin: (-0.113, 1.487, 0.506), Dir: (0.275, -0.110, 0.955);(-0.081, 1.487, 0.507);(0.058, 0.024, -0.001, -0.998);
26.99760;Origin: (-0.049, 1.487, 0.508), Dir: (0.685, -0.163, 0.710);Origin: (-0.112, 1.487, 0.505), Dir: (0.280, -0.109, 0.954);(-0.080, 1.487, 0.507);(0.059, 0.021, 0.000, -0.998);
27.02509;Origin: (-0.048, 1.487, 0.508), Dir: (0.687, -0.165, 0.708);Origin: (-0.111, 1.487, 0.506), Dir: (0.283, -0.112, 0.953);(-0.080, 1.487, 0.507);(0.058, 0.020, 0.000, -0.998);
27.06476;Origin: (-0.048, 1.487, 0.508), Dir: (0.691, -0.164, 0.704);Origin: (-0.111, 1.487, 0.506), Dir: (0.288, -0.112, 0.951);(-0.080, 1.487, 0.507);(0.058, 0.017, -0.001, -0.998);
27.13794;Origin: (-0.049, 1.487, 0.509), Dir: (0.691, -0.163, 0.704);Origin: (-0.112, 1.487, 0.506), Dir: (0.288, -0.112, 0.951);(-0.080, 1.487, 0.507);(0.057, 0.017, -0.002, -0.998);
27.15977;Origin: (-0.048, 1.487, 0.509), Dir: (0.693, -0.166, 0.702);Origin: (-0.111, 1.486, 0.507), Dir: (0.290, -0.115, 0.950);(-0.080, 1.487, 0.508);(0.056, 0.016, -0.002, -0.998);
27.19381;Origin: (-0.047, 1.484, 0.513), Dir: (0.694, -0.187, 0.696);Origin: (-0.110, 1.484, 0.511), Dir: (0.293, -0.138, 0.946);(-0.078, 1.484, 0.512);(0.044, 0.014, 0.002, -0.999);
27.22468;Origin: (-0.046, 1.482, 0.515), Dir: (0.696, -0.199, 0.690);Origin: (-0.109, 1.483, 0.513), Dir: (0.296, -0.154, 0.943);(-0.078, 1.482, 0.514);(0.036, 0.012, 0.003, -0.999);
27.29632;Origin: (-0.045, 1.479, 0.519), Dir: (0.703, -0.218, 0.677);Origin: (-0.108, 1.480, 0.518), Dir: (0.306, -0.179, 0.935);(-0.076, 1.480, 0.518);(0.023, 0.007, 0.003, -1.000);
27.32025;Origin: (-0.044, 1.479, 0.519), Dir: (0.709, -0.220, 0.670);Origin: (-0.107, 1.479, 0.519), Dir: (0.314, -0.183, 0.932);(-0.076, 1.479, 0.519);(0.021, 0.003, 0.003, -1.000);
27.35235;Origin: (-0.043, 1.478, 0.520), Dir: (0.716, -0.224, 0.661);Origin: (-0.106, 1.478, 0.520), Dir: (0.323, -0.189, 0.927);(-0.074, 1.478, 0.520);(0.018, -0.002, 0.003, -1.000);
27.39169;Origin: (-0.042, 1.476, 0.522), Dir: (0.715, -0.237, 0.657);Origin: (-0.105, 1.477, 0.522), Dir: (0.323, -0.204, 0.924);(-0.074, 1.477, 0.522);(0.010, -0.003, 0.005, -1.000);
27.47243;Origin: (-0.042, 1.475, 0.524), Dir: (0.714, -0.243, 0.657);Origin: (-0.105, 1.476, 0.524), Dir: (0.321, -0.212, 0.923);(-0.074, 1.476, 0.524);(0.006, -0.002, 0.005, -1.000);
27.49674;Origin: (-0.043, 1.474, 0.525), Dir: (0.715, -0.252, 0.653);Origin: (-0.106, 1.475, 0.525), Dir: (0.323, -0.224, 0.920);(-0.074, 1.474, 0.525);(-0.002, -0.001, -0.006, 1.000);
27.54744;Origin: (-0.044, 1.474, 0.525), Dir: (-0.016, -0.072, 0.997);Origin: (-0.107, 1.475, 0.524), Dir: (-0.238, -0.078, 0.968);(-0.075, 1.475, 0.525);(0.002, 0.007, 0.007, -1.000);
27.62393;Origin: (-0.044, 1.474, 0.525), Dir: (-0.013, -0.078, 0.997);Origin: (-0.107, 1.475, 0.525), Dir: (-0.236, -0.076, 0.969);(-0.076, 1.474, 0.525);(-0.002, -0.007, -0.006, 1.000);
27.64619;Origin: (-0.045, 1.474, 0.526), Dir: (-0.013, -0.095, 0.995);Origin: (-0.108, 1.474, 0.525), Dir: (-0.231, -0.072, 0.970);(-0.076, 1.474, 0.526);(0.001, -0.006, -0.003, 1.000);
27.67902;Origin: (-0.045, 1.474, 0.526), Dir: (-0.009, -0.102, 0.995);Origin: (-0.108, 1.474, 0.526), Dir: (-0.225, -0.076, 0.971);(-0.077, 1.474, 0.526);(0.002, -0.002, 0.002, 1.000);
27.71046;Origin: (-0.045, 1.473, 0.526), Dir: (-0.011, -0.107, 0.994);Origin: (-0.108, 1.473, 0.526), Dir: (-0.220, -0.075, 0.973);(-0.076, 1.473, 0.526);(0.003, 0.000, 0.002, 1.000);
27.80448;Origin: (-0.043, 1.473, 0.527), Dir: (-0.011, -0.108, 0.994);Origin: (-0.106, 1.473, 0.527), Dir: (-0.214, -0.078, 0.974);(-0.075, 1.473, 0.527);(0.005, 0.005, 0.001, 1.000);
27.82756;Origin: (-0.043, 1.473, 0.527), Dir: (-0.004, -0.104, 0.995);Origin: (-0.106, 1.473, 0.528), Dir: (-0.203, -0.082, 0.976);(-0.074, 1.473, 0.527);(0.006, 0.007, 0.000, 1.000);
27.87008;Origin: (-0.042, 1.473, 0.527), Dir: (0.004, -0.095, 0.995);Origin: (-0.105, 1.473, 0.527), Dir: (-0.199, -0.085, 0.976);(-0.074, 1.473, 0.527);(0.006, 0.006, -0.001, 1.000);
27.94412;Origin: (-0.043, 1.473, 0.527), Dir: (-0.001, 0.065, 0.998);Origin: (-0.106, 1.473, 0.527), Dir: (-0.198, 0.006, 0.980);(-0.074, 1.473, 0.527);(0.005, 0.005, 0.000, 1.000);
27.96990;Origin: (-0.043, 1.473, 0.527), Dir: (-0.008, 0.056, 0.998);Origin: (-0.106, 1.472, 0.528), Dir: (-0.201, 0.015, 0.979);(-0.075, 1.473, 0.527);(0.006, 0.006, 0.002, 1.000);
28.01168;Origin: (-0.044, 1.472, 0.528), Dir: (-0.004, 0.036, 0.999);Origin: (-0.107, 1.471, 0.529), Dir: (-0.177, -0.020, 0.984);(-0.076, 1.471, 0.529);(0.011, 0.007, 0.006, 1.000);
28.05454;Origin: (-0.044, 1.472, 0.529), Dir: (0.003, 0.026, 1.000);Origin: (-0.107, 1.471, 0.529), Dir: (-0.162, -0.035, 0.986);(-0.075, 1.471, 0.529);(0.011, 0.003, 0.002, 1.000);
28.14192;Origin: (-0.044, 1.472, 0.528), Dir: (0.006, 0.025, 1.000);Origin: (-0.107, 1.472, 0.528), Dir: (-0.153, -0.047, 0.987);(-0.076, 1.472, 0.528);(0.010, -0.003, -0.002, 1.000);
28.16730;Origin: (-0.045, 1.472, 0.529), Dir: (0.004, 0.026, 1.000);Origin: (-0.108, 1.472, 0.528), Dir: (-0.157, -0.051, 0.986);(-0.076, 1.472, 0.528);(0.009, -0.007, -0.003, 1.000);
28.21059;Origin: (-0.044, 1.471, 0.529), Dir: (0.001, 0.029, 1.000);Origin: (-0.107, 1.472, 0.528), Dir: (-0.163, -0.045, 0.986);(-0.076, 1.472, 0.528);(0.010, -0.006, -0.004, 1.000);
28.30597;Origin: (-0.044, 1.471, 0.529), Dir: (0.001, 0.029, 1.000);Origin: (-0.107, 1.472, 0.529), Dir: (-0.165, -0.046, 0.985);(-0.075, 1.471, 0.529);(0.011, -0.003, -0.005, 1.000);
28.33273;Origin: (-0.043, 1.471, 0.529), Dir: (0.001, 0.028, 1.000);Origin: (-0.106, 1.472, 0.529), Dir: (-0.173, -0.042, 0.984);(-0.075, 1.471, 0.529);(0.012, -0.002, -0.006, 1.000);
28.36513;Origin: (-0.042, 1.471, 0.529), Dir: (0.003, 0.027, 1.000);Origin: (-0.105, 1.472, 0.529), Dir: (-0.171, -0.037, 0.985);(-0.074, 1.471, 0.529);(0.011, -0.001, -0.008, 1.000);
28.42843;Origin: (-0.042, 1.471, 0.529), Dir: (0.003, 0.026, 1.000);Origin: (-0.105, 1.472, 0.529), Dir: (-0.171, -0.037, 0.985);(-0.074, 1.471, 0.529);(0.011, -0.002, -0.009, 1.000);
28.45145;Origin: (-0.042, 1.471, 0.529), Dir: (0.006, 0.024, 1.000);Origin: (-0.105, 1.472, 0.528), Dir: (-0.170, -0.036, 0.985);(-0.073, 1.472, 0.529);(0.010, -0.002, -0.009, 1.000);
28.49630;Origin: (-0.042, 1.471, 0.529), Dir: (0.006, 0.024, 1.000);Origin: (-0.105, 1.472, 0.528), Dir: (-0.172, -0.035, 0.984);(-0.073, 1.472, 0.528);(0.010, -0.004, -0.011, 1.000);
28.53883;Origin: (-0.042, 1.471, 0.529), Dir: (0.005, 0.023, 1.000);Origin: (-0.105, 1.472, 0.528), Dir: (-0.176, -0.032, 0.984);(-0.074, 1.472, 0.528);(0.010, -0.005, -0.011, 1.000);
28.61349;Origin: (-0.042, 1.471, 0.529), Dir: (0.004, 0.022, 1.000);Origin: (-0.105, 1.472, 0.528), Dir: (-0.180, -0.031, 0.983);(-0.073, 1.472, 0.529);(0.010, -0.004, -0.011, 1.000);
28.63902;Origin: (-0.042, 1.471, 0.529), Dir: (0.001, 0.021, 1.000);Origin: (-0.105, 1.472, 0.528), Dir: (-0.177, -0.036, 0.983);(-0.073, 1.472, 0.529);(0.010, -0.003, -0.011, 1.000);
28.67909;Origin: (-0.041, 1.471, 0.529), Dir: (0.002, 0.017, 1.000);Origin: (-0.104, 1.472, 0.529), Dir: (-0.172, -0.042, 0.984);(-0.073, 1.471, 0.529);(0.011, -0.001, -0.011, 1.000);
28.70956;Origin: (-0.041, 1.471, 0.529), Dir: (0.002, 0.016, 1.000);Origin: (-0.104, 1.472, 0.529), Dir: (-0.171, -0.042, 0.984);(-0.072, 1.471, 0.529);(0.011, 0.000, -0.011, 1.000);
28.78297;Origin: (-0.041, 1.471, 0.529), Dir: (0.002, 0.014, 1.000);Origin: (-0.104, 1.472, 0.529), Dir: (-0.155, -0.041, 0.987);(-0.072, 1.471, 0.529);(0.011, 0.000, -0.011, 1.000);
28.80762;Origin: (-0.041, 1.471, 0.529), Dir: (0.003, 0.011, 1.000);Origin: (-0.104, 1.472, 0.529), Dir: (-0.159, -0.040, 0.986);(-0.072, 1.471, 0.529);(0.011, 0.000, -0.011, 1.000);
28.83458;Origin: (-0.041, 1.471, 0.529), Dir: (0.004, 0.011, 1.000);Origin: (-0.104, 1.472, 0.529), Dir: (-0.164, -0.034, 0.986);(-0.072, 1.471, 0.529);(0.011, 0.000, -0.011, 1.000);
28.86428;Origin: (-0.041, 1.471, 0.529), Dir: (-0.056, 0.010, 0.998);Origin: (-0.104, 1.472, 0.529), Dir: (-0.235, -0.016, 0.972);(-0.073, 1.471, 0.529);(0.011, 0.000, -0.011, 1.000);
28.92360;Origin: (-0.041, 1.471, 0.529), Dir: (-0.123, 0.006, 0.992);Origin: (-0.104, 1.472, 0.529), Dir: (-0.274, -0.017, 0.961);(-0.073, 1.471, 0.529);(0.011, -0.001, -0.011, 1.000);
28.94572;Origin: (-0.041, 1.471, 0.529), Dir: (-0.159, -0.009, 0.987);Origin: (-0.104, 1.472, 0.529), Dir: (-0.304, -0.040, 0.952);(-0.073, 1.471, 0.529);(0.011, -0.001, -0.011, 1.000);
28.98109;Origin: (-0.041, 1.471, 0.529), Dir: (-0.161, -0.010, 0.987);Origin: (-0.104, 1.472, 0.529), Dir: (-0.301, -0.041, 0.953);(-0.073, 1.472, 0.529);(0.011, -0.001, -0.011, 1.000);
29.02378;Origin: (-0.041, 1.471, 0.529), Dir: (-0.162, -0.012, 0.987);Origin: (-0.104, 1.472, 0.529), Dir: (-0.291, -0.028, 0.956);(-0.073, 1.472, 0.529);(0.011, -0.001, -0.011, 1.000);
29.11390;Origin: (-0.041, 1.471, 0.529), Dir: (-0.163, -0.012, 0.987);Origin: (-0.104, 1.472, 0.529), Dir: (-0.289, -0.029, 0.957);(-0.073, 1.471, 0.529);(0.011, 0.000, -0.011, 1.000);
29.13804;Origin: (-0.041, 1.471, 0.529), Dir: (-0.165, -0.017, 0.986);Origin: (-0.104, 1.472, 0.529), Dir: (-0.287, -0.025, 0.958);(-0.073, 1.471, 0.529);(0.011, 0.000, -0.011, 1.000);
29.17833;Origin: (-0.041, 1.471, 0.529), Dir: (-0.166, -0.021, 0.986);Origin: (-0.104, 1.472, 0.529), Dir: (-0.288, -0.012, 0.957);(-0.073, 1.472, 0.529);(0.010, -0.001, -0.011, 1.000);
29.24074;Origin: (-0.041, 1.471, 0.529), Dir: (-0.165, -0.022, 0.986);Origin: (-0.104, 1.472, 0.528), Dir: (-0.289, -0.013, 0.957);(-0.073, 1.472, 0.529);(0.010, -0.001, -0.011, 1.000);
29.26228;Origin: (-0.041, 1.471, 0.529), Dir: (-0.164, -0.024, 0.986);Origin: (-0.104, 1.472, 0.528), Dir: (-0.288, -0.004, 0.958);(-0.073, 1.472, 0.529);(0.010, -0.001, -0.011, 1.000);
29.29290;Origin: (-0.041, 1.471, 0.529), Dir: (-0.164, -0.024, 0.986);Origin: (-0.104, 1.472, 0.528), Dir: (-0.288, -0.004, 0.958);(-0.073, 1.472, 0.528);(0.010, -0.001, -0.011, 1.000);
29.32070;Origin: (-0.041, 1.471, 0.529), Dir: (-0.166, -0.024, 0.986);Origin: (-0.104, 1.472, 0.528), Dir: (-0.289, -0.002, 0.957);(-0.073, 1.472, 0.528);(0.010, -0.001, -0.011, 1.000);
29.35043;Origin: (-0.041, 1.471, 0.529), Dir: (-0.231, -0.033, 0.972);Origin: (-0.104, 1.472, 0.528), Dir: (-0.372, 0.009, 0.928);(-0.073, 1.472, 0.528);(0.010, -0.001, -0.011, 1.000);
29.41018;Origin: (-0.041, 1.471, 0.529), Dir: (-0.293, -0.045, 0.955);Origin: (-0.104, 1.472, 0.528), Dir: (-0.393, 0.006, 0.919);(-0.073, 1.472, 0.528);(0.010, -0.002, -0.011, 1.000);
29.43280;Origin: (-0.041, 1.471, 0.529), Dir: (-0.296, -0.044, 0.954);Origin: (-0.104, 1.472, 0.528), Dir: (-0.422, -0.010, 0.907);(-0.073, 1.472, 0.528);(0.010, -0.002, -0.011, 1.000);
29.46634;Origin: (-0.041, 1.471, 0.529), Dir: (-0.298, -0.041, 0.954);Origin: (-0.104, 1.472, 0.528), Dir: (-0.420, 0.016, 0.907);(-0.073, 1.472, 0.528);(0.010, -0.002, -0.011, 1.000);
29.51009;Origin: (-0.041, 1.471, 0.529), Dir: (-0.298, -0.041, 0.954);Origin: (-0.104, 1.472, 0.528), Dir: (-0.409, 0.025, 0.912);(-0.073, 1.472, 0.528);(0.010, -0.002, -0.011, 1.000);
29.59680;Origin: (-0.041, 1.471, 0.529), Dir: (-0.299, -0.040, 0.954);Origin: (-0.104, 1.472, 0.528), Dir: (-0.406, 0.027, 0.913);(-0.073, 1.472, 0.528);(0.010, -0.002, -0.011, 1.000);
29.61992;Origin: (-0.041, 1.471, 0.529), Dir: (-0.301, -0.040, 0.953);Origin: (-0.104, 1.472, 0.528), Dir: (-0.406, 0.026, 0.914);(-0.073, 1.472, 0.528);(0.010, -0.002, -0.011, 1.000);
29.65056;Origin: (-0.041, 1.471, 0.529), Dir: (-0.384, -0.063, 0.921);Origin: (-0.104, 1.472, 0.528), Dir: (-0.478, 0.034, 0.878);(-0.073, 1.472, 0.528);(0.010, -0.002, -0.011, 1.000);
29.69301;Origin: (-0.041, 1.471, 0.529), Dir: (-0.386, -0.063, 0.921);Origin: (-0.104, 1.472, 0.528), Dir: (-0.496, 0.012, 0.868);(-0.073, 1.472, 0.529);(0.010, -0.002, -0.011, 1.000);
29.76675;Origin: (-0.041, 1.471, 0.529), Dir: (-0.388, -0.063, 0.920);Origin: (-0.104, 1.472, 0.528), Dir: (-0.496, 0.010, 0.868);(-0.073, 1.472, 0.529);(0.010, -0.002, -0.011, 1.000);
29.78958;Origin: (-0.041, 1.471, 0.529), Dir: (-0.391, -0.065, 0.918);Origin: (-0.104, 1.472, 0.528), Dir: (-0.498, 0.028, 0.867);(-0.073, 1.472, 0.529);(0.010, -0.002, -0.011, 1.000);
29.81971;Origin: (-0.041, 1.471, 0.529), Dir: (-0.392, -0.065, 0.918);Origin: (-0.104, 1.472, 0.528), Dir: (-0.500, 0.014, 0.866);(-0.073, 1.472, 0.529);(0.010, -0.002, -0.011, 1.000);
29.84876;Origin: (-0.041, 1.471, 0.529), Dir: (-0.394, -0.066, 0.917);Origin: (-0.104, 1.472, 0.528), Dir: (-0.500, 0.011, 0.866);(-0.073, 1.472, 0.529);(0.010, -0.002, -0.011, 1.000);
29.91445;Origin: (-0.041, 1.471, 0.529), Dir: (-0.395, -0.066, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.504, 0.101, 0.858);(-0.073, 1.472, 0.529);(0.010, -0.002, -0.011, 1.000);
29.93907;Origin: (-0.041, 1.471, 0.529), Dir: (-0.396, -0.067, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.508, 0.065, 0.859);(-0.073, 1.472, 0.528);(0.010, -0.002, -0.011, 1.000);
29.98018;Origin: (-0.041, 1.471, 0.529), Dir: (-0.396, -0.067, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.505, 0.052, 0.862);(-0.073, 1.472, 0.528);(0.010, -0.003, -0.012, 1.000);
30.02401;Origin: (-0.041, 1.471, 0.529), Dir: (-0.397, -0.066, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.516, 0.048, 0.855);(-0.073, 1.472, 0.528);(0.010, -0.003, -0.012, 1.000);
30.09410;Origin: (-0.041, 1.471, 0.529), Dir: (-0.397, -0.066, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.505, 0.062, 0.861);(-0.073, 1.472, 0.528);(0.010, -0.003, -0.012, 1.000);
30.11743;Origin: (-0.041, 1.471, 0.529), Dir: (-0.396, -0.066, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.505, 0.062, 0.861);(-0.073, 1.472, 0.528);(0.010, -0.003, -0.012, 1.000);
30.15279;Origin: (-0.042, 1.471, 0.529), Dir: (-0.395, -0.065, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.501, 0.072, 0.863);(-0.073, 1.472, 0.528);(0.010, -0.003, -0.011, 1.000);
30.19453;Origin: (-0.042, 1.471, 0.529), Dir: (-0.395, -0.065, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.502, 0.081, 0.861);(-0.073, 1.472, 0.528);(0.010, -0.003, -0.011, 1.000);
30.26579;Origin: (-0.042, 1.471, 0.529), Dir: (-0.395, -0.065, 0.916);Origin: (-0.104, 1.472, 0.528), Dir: (-0.506, 0.074, 0.859);(-0.073, 1.472, 0.529);(0.010, -0.003, -0.011, 1.000);
30.28706;Origin: (-0.042, 1.471, 0.529), Dir: (-0.331, -0.078, 0.941);Origin: (-0.104, 1.472, 0.528), Dir: (-0.455, 0.065, 0.888);(-0.073, 1.472, 0.529);(0.010, -0.003, -0.011, 1.000);
30.32181;Origin: (-0.041, 1.471, 0.529), Dir: (-0.322, -0.079, 0.943);Origin: (-0.104, 1.472, 0.528), Dir: (-0.456, 0.038, 0.889);(-0.073, 1.472, 0.529);(0.011, -0.003, -0.011, 1.000);
30.34955;Origin: (-0.041, 1.471, 0.529), Dir: (-0.307, -0.085, 0.948);Origin: (-0.104, 1.472, 0.528), Dir: (-0.455, 0.014, 0.890);(-0.073, 1.471, 0.529);(0.011, -0.003, -0.011, 1.000);
