Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_localPosition;Main Camera (1)_globalPosition;Main Camera (1)_orientation;World_orientation;messages;
1.215;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.8, 0.0, 1.3)(0.00, 0.00, 0.00);24.02722
1.227;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.8, 0.0, 1.3)(0.00, 0.00, 0.00);24.02722
1.240;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.8, 0.0, 1.4)(0.00, 0.00, 0.00);24.02722
1.258;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.8, 0.0, 1.4)(0.00, 0.00, 0.00);24.02722
1.283;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.8, 0.0, 1.4)(0.00, 0.00, 0.00);24.02722
1.297;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.5)(0.00, 0.00, 0.00);24.02722
1.315;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.6)(0.00, 0.00, 0.00);24.02722
1.331;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.6)(0.00, 0.00, 0.00);23.98501
1.344;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.7)(0.00, 0.00, 0.00);23.92931
1.357;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.7)(0.00, 0.00, 0.00);23.86728
1.370;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.7)(0.00, 0.00, 0.00);23.78935
1.384;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.8)(0.00, 0.00, 0.00);23.69671
1.398;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.8)(0.00, 0.00, 0.00);23.5727
1.411;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.9)(0.00, 0.00, 0.00);23.44164
1.431;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 1.9)(0.00, 0.00, 0.00);23.29268
1.445;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 2.0)(0.00, 0.00, 0.00);23.04219
1.459;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 2.0)(0.00, 0.00, 0.00);22.85437
1.474;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.9, 0.0, 2.1)(0.00, 0.00, 0.00);22.64114
1.489;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.0, 0.0, 2.1)(0.00, 0.00, 0.00);22.64114
1.502;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.0, 0.0, 2.1)(0.00, 0.00, 0.00);22.64114
1.517;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.0, 0.0, 2.2)(0.00, 0.00, 0.00);22.64114
1.529;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.0, 0.0, 2.2)(0.00, 0.00, 0.00);22.64114
1.544;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.0, 0.0, 2.3)(0.00, 0.00, 0.00);22.64114
1.556;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.0, 0.0, 2.3)(0.00, 0.00, 0.00);22.64114
1.569;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.1, 0.0, 2.3)(0.00, 0.00, 0.00);22.64114
1.589;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.1, 0.0, 2.4)(0.00, 0.00, 0.00);22.64114
1.603;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.1, 0.0, 2.4)(0.00, 0.00, 0.00);22.64114
1.618;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.1, 0.0, 2.5)(0.00, 0.00, 0.00);22.64114
1.630;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.1, 0.0, 2.5)(0.00, 0.00, 0.00);22.64114
1.643;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.1, 0.0, 2.5)(0.00, 0.00, 0.00);22.64114
1.657;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 2.6)(0.00, 0.00, 0.00);22.64114
1.674;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 2.6)(0.00, 0.00, 0.00);22.64114
1.691;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 2.7)(0.00, 0.00, 0.00);22.64114
1.706;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 2.7)(0.00, 0.00, 0.00);22.63469
1.722;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 2.8)(0.00, 0.00, 0.00);22.60565
1.744;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 2.8)(0.00, 0.00, 0.00);22.55415
1.758;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 2.9)(0.00, 0.00, 0.00);22.44028
1.770;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 2.9)(0.00, 0.00, 0.00);22.35266
1.785;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.0)(0.00, 0.00, 0.00);22.25647
1.799;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.0)(0.00, 0.00, 0.00);22.12847
1.812;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.1)(0.00, 0.00, 0.00);21.97939
1.825;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.1)(0.00, 0.00, 0.00);21.835
1.839;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.1)(0.00, 0.00, 0.00);21.67438
1.851;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.2)(0.00, 0.00, 0.00);21.4868
1.865;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.2)(0.00, 0.00, 0.00);21.30637
1.880;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.3)(0.00, 0.00, 0.00);21.0736
1.901;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.3)(0.00, 0.00, 0.00);20.80764
1.915;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.2, 0.0, 3.4)(0.00, 0.00, 0.00);20.4059
1.928;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.4)(0.00, 0.00, 0.00);20.13196
1.943;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.4)(0.00, 0.00, 0.00);19.84081
1.956;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.5)(0.00, 0.00, 0.00);19.48499
1.968;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.5)(0.00, 0.00, 0.00);19.18367
1.982;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.6)(0.00, 0.00, 0.00);18.88365
1.996;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.6)(0.00, 0.00, 0.00);18.50447
2.007;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.7)(0.00, 0.00, 0.00);18.12168
2.029;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.7)(0.00, 0.00, 0.00);17.78507
2.043;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.8)(0.00, 0.00, 0.00);17.09682
2.063;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.8)(0.00, 0.00, 0.00);16.66325
2.078;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.9)(0.00, 0.00, 0.00);15.96742
2.097;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 3.9)(0.00, 0.00, 0.00);15.43685
2.113;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 4.0)(0.00, 0.00, 0.00);15.43685
2.128;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 4.0)(0.00, 0.00, 0.00);15.43685
2.143;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.3, 0.0, 4.1)(0.00, 0.00, 0.00);15.43685
2.157;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.1)(0.00, 0.00, 0.00);15.43685
2.171;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.1)(0.00, 0.00, 0.00);15.43685
2.186;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.2)(0.00, 0.00, 0.00);15.43685
2.200;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.2)(0.00, 0.00, 0.00);15.43685
2.220;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.3)(0.00, 0.00, 0.00);15.43685
2.236;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.3)(0.00, 0.00, 0.00);15.43685
2.249;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.4)(0.00, 0.00, 0.00);15.43685
2.265;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.4)(0.00, 0.00, 0.00);15.43685
2.279;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.4, 0.0, 4.4)(0.00, 0.00, 0.00);15.43685
2.292;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.5)(0.00, 0.00, 0.00);15.43685
2.304;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.5)(0.00, 0.00, 0.00);15.43685
2.318;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.6)(0.00, 0.00, 0.00);15.43685
2.330;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.6)(0.00, 0.00, 0.00);15.43685
2.343;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.6)(0.00, 0.00, 0.00);15.43685
2.358;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.7)(0.00, 0.00, 0.00);15.43685
2.377;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.7)(0.00, 0.00, 0.00);15.43685
2.390;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.8)(0.00, 0.00, 0.00);15.43685
2.405;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 4.8)(0.00, 0.00, 0.00);15.43685
2.418;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 4.9)(0.00, 0.00, 0.00);15.43685
2.432;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 4.9)(0.00, 0.00, 0.00);15.43685
2.446;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 4.9)(0.00, 0.00, 0.00);15.43685
2.458;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 5.0)(0.00, 0.00, 0.00);15.43685
2.471;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 5.0)(0.00, 0.00, 0.00);15.43685
2.485;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 5.0)(0.00, 0.00, 0.00);15.43685
2.499;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 5.1)(0.00, 0.00, 0.00);15.43685
2.512;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 5.1)(0.00, 0.00, 0.00);15.43685
2.532;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 5.2)(0.00, 0.00, 0.00);15.43685
2.546;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.2)(0.00, 0.00, 0.00);15.43685
2.561;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.3)(0.00, 0.00, 0.00);15.43685
2.575;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.3)(0.00, 0.00, 0.00);15.43685
2.588;-1.255479E-06;-36.02954;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.3)(0.00, 0.00, 0.00);15.43685
2.602;1.270069E-06;-36.51534;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.4)(0.00, 0.00, 0.00);15.43685
2.615;1.285927E-06;-37.04681;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.4)(0.00, 0.00, 0.00);15.43685
2.628;3.905118E-06;-37.57938;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.5)(0.00, 0.00, 0.00);15.43685
2.641;1.316314E-06;-38.07584;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.5)(0.00, 0.00, 0.00);15.43685
2.653;1.332262E-06;-38.62171;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 5.5)(0.00, 0.00, 0.00);15.43685
2.666;1.347673E-06;-39.15319;0;0;(0.00, 1.60, 0.00);(-1.8, 0.0, 5.6)(0.00, 0.00, 0.00);15.43685
2.687;0;-39.70914;0;0;(0.00, 1.60, 0.00);(-1.8, 0.0, 5.6)(0.00, 0.00, 0.00);15.43685
2.701;1.390029E-06;-40.63518;0;0;(0.00, 1.60, 0.00);(-1.8, 0.0, 5.7)(0.00, 0.00, 0.00);15.43685
2.717;1.408081E-06;-41.27681;0;0;(0.00, 1.60, 0.00);(-1.8, 0.0, 5.7)(0.00, 0.00, 0.00);15.43685
2.730;0;-42.03455;0;0;(0.00, 1.60, 0.00);(-1.8, 0.0, 5.8)(0.00, 0.00, 0.00);15.43685
2.743;1.446592E-06;-42.6673;0;0;(0.00, 1.60, 0.00);(-1.8, 0.0, 5.8)(0.00, 0.00, 0.00);15.43685
2.757;2.929018E-06;-43.32491;0;0;(0.00, 1.60, 0.00);(-1.8, 0.0, 5.8)(0.00, 0.00, 0.00);15.43685
2.769;1.483396E-06;-44.02587;0;0;(0.00, 1.60, 0.00);(-1.8, 0.0, 5.9)(0.00, 0.00, 0.00);15.43685
2.783;1.501228E-06;-44.69539;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 5.9)(0.00, 0.00, 0.00);15.43685
2.796;1.520341E-06;-45.42175;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 5.9)(0.00, 0.00, 0.00);15.43685
2.810;0;-46.15663;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 6.0)(0.00, 0.00, 0.00);15.43685
2.823;-1.55909E-06;-46.92384;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 6.0)(0.00, 0.00, 0.00);15.43685
2.844;1.577999E-06;-47.67229;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 6.1)(0.00, 0.00, 0.00);15.43685
2.855;-1.609218E-06;-48.93212;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 6.1)(0.00, 0.00, 0.00);15.43685
2.868;1.626717E-06;-49.65236;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 6.2)(0.00, 0.00, 0.00);15.43685
2.885;0;-50.43898;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 6.2)(0.00, 0.00, 0.00);15.43685
2.900;0;-51.53261;0;0;(0.00, 1.60, 0.00);(-1.9, 0.0, 6.2)(0.00, 0.00, 0.00);15.43685
2.912;0;-52.53277;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.3)(0.00, 0.00, 0.00);15.43685
2.927;0;-53.36669;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.3)(0.00, 0.00, 0.00);15.43685
2.939;0;-54.41941;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.4)(0.00, 0.00, 0.00);15.43685
2.952;1.755195E-06;-55.31803;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.4)(0.00, 0.00, 0.00);15.43685
2.966;1.775205E-06;-56.27357;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.4)(0.00, 0.00, 0.00);15.43685
2.981;1.7961E-06;-57.29758;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.5)(0.00, 0.00, 0.00);15.43685
3.000;0;-58.43822;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.5)(0.00, 0.00, 0.00);15.43685
3.013;1.847395E-06;-59.94212;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.6)(0.00, 0.00, 0.00);15.43685
3.041;1.867116E-06;-61.01652;0;0;(0.00, 1.60, 0.00);(-2.0, 0.0, 6.6)(0.00, 0.00, 0.00);15.43685
3.054;1.908405E-06;-63.39351;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 6.7)(0.00, 0.00, 0.00);15.43685
3.066;1.927028E-06;-64.53236;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 6.7)(0.00, 0.00, 0.00);15.43685No pattern saccade;
3.079;0;-65.58266;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 6.8)(0.00, 0.00, 0.00);15.43685
3.091;1.960353E-06;-66.6993;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 6.8)(0.00, 0.00, 0.00);15.43685
3.103;1.976143E-06;-67.79526;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 6.8)(0.00, 0.00, 0.00);15.43685
3.116;1.991959E-06;-68.94709;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 6.9)(0.00, 0.00, 0.00);15.43685
3.129;2.008156E-06;-70.19274;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 6.9)(0.00, 0.00, 0.00);15.43685
3.142;0;-71.36116;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 6.9)(0.00, 0.00, 0.00);15.43685
3.162;0;-72.65316;0;0;(0.00, 1.60, 0.00);(-2.1, 0.0, 7.0)(0.00, 0.00, 0.00);15.43685
3.174;2.057709E-06;-74.59103;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.0)(0.00, 0.00, 0.00);15.43685
3.189;2.069889E-06;-75.87374;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.1)(0.00, 0.00, 0.00);15.43685
3.203;2.082626E-06;-77.35034;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.1)(0.00, 0.00, 0.00);15.43685
3.216;0;-78.7838;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.2)(0.00, 0.00, 0.00);15.43685
3.228;2.102965E-06;-80.14916;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.2)(0.00, 0.00, 0.00);15.43685
3.240;2.11039E-06;-81.39189;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.2)(0.00, 0.00, 0.00);15.43685
3.253;2.117118E-06;-82.69674;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.3)(0.00, 0.00, 0.00);15.43685
3.266;2.123128E-06;-84.1001;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.3)(0.00, 0.00, 0.00);15.43685
3.279;2.127684E-06;-85.44207;0;0;(0.00, 1.60, 0.00);(-2.2, 0.0, 7.3)(0.00, 0.00, 0.00);15.43685
3.294;2.131101E-06;-86.79771;0;0;(0.00, 1.60, 0.00);(-2.3, 0.0, 7.4)(0.00, 0.00, 0.00);15.43685
3.314;2.133608E-06;-88.40554;0;0;(0.00, 1.60, 0.00);(-2.3, 0.0, 7.4)(0.00, 0.00, 0.00);15.43685
3.329;0;-83.00993;0;0;(0.00, 1.60, 0.00);(-2.3, 0.0, 7.3)(0.00, 0.00, 0.00);15.43685
3.342;0;-79.45936;0;0;(0.00, 1.60, 0.00);(-2.3, 0.0, 7.2)(0.00, 0.00, 0.00);15.43685No pattern saccade;
3.356;2.074861E-06;-76.43135;0;0;(0.00, 1.60, 0.00);(-2.3, 0.0, 7.1)(0.00, 0.00, 0.00);15.43685No pattern saccade;
3.369;0;-73.53699;0;0;(0.00, 1.60, 0.00);(-2.3, 0.0, 7.0)(0.00, 0.00, 0.00);15.43685No pattern saccade;
3.383;2.016184E-06;-70.83881;0;0;(0.00, 1.60, 0.00);(-2.3, 0.0, 6.9)(0.00, 0.00, 0.00);15.43685No pattern saccade;
3.398;0;-68.31108;0;0;(0.00, 1.60, 0.00);(-2.3, 0.0, 6.9)(0.00, 0.00, 0.00);15.43685No pattern saccade;
3.413;0;-65.86472;0;0;(0.00, 1.60, 0.00);(-2.4, 0.0, 6.8)(0.00, 0.00, 0.00);15.43685No pattern saccade;
3.427;-1.911827E-06;-63.59935;0;0;(0.00, 1.60, 0.00);(-2.4, 0.0, 6.7)(0.00, 0.00, 0.00);15.43685No pattern saccade;
