Timestamp;Main Camera (1)_position;Main Camera (1)_orientation;messages;
7.36713;Origin: (-0.036, 1.501, 0.476), Dir: (-0.266, 0.146, 0.953);Origin: (-0.099, 1.505, 0.474), Dir: (-0.394, 0.290, 0.872);(-0.068, 1.503, 0.475);(0.152, 0.010, 0.029, -0.988);
7.40172;Origin: (-0.036, 1.501, 0.476), Dir: (-0.265, 0.146, 0.953);Origin: (-0.099, 1.505, 0.474), Dir: (-0.393, 0.291, 0.872);(-0.068, 1.503, 0.475);(0.152, 0.009, 0.029, -0.988);
7.43994;Origin: (-0.036, 1.501, 0.476), Dir: (-0.264, 0.147, 0.953);Origin: (-0.099, 1.505, 0.474), Dir: (-0.392, 0.292, 0.873);(-0.067, 1.503, 0.475);(0.152, 0.008, 0.030, -0.988);
7.48933;Origin: (-0.036, 1.501, 0.475), Dir: (-0.262, 0.148, 0.954);Origin: (-0.099, 1.505, 0.474), Dir: (-0.390, 0.293, 0.873);(-0.067, 1.503, 0.475);(0.153, 0.008, 0.030, -0.988);
7.50943;Origin: (-0.035, 1.501, 0.475), Dir: (-0.261, 0.148, 0.954);Origin: (-0.098, 1.505, 0.474), Dir: (-0.389, 0.293, 0.873);(-0.067, 1.503, 0.475);(0.153, 0.007, 0.031, -0.988);
7.53735;Origin: (-0.035, 1.501, 0.475), Dir: (-0.260, 0.149, 0.954);Origin: (-0.098, 1.505, 0.474), Dir: (-0.388, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.153, 0.007, 0.031, -0.988);
7.57152;Origin: (-0.035, 1.501, 0.475), Dir: (-0.261, 0.149, 0.954);Origin: (-0.098, 1.505, 0.474), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.153, 0.007, 0.031, -0.988);
7.59878;Origin: (-0.035, 1.501, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.098, 1.505, 0.474), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.153, 0.007, 0.031, -0.988);
7.62503;Origin: (-0.035, 1.501, 0.475), Dir: (-0.262, 0.150, 0.953);Origin: (-0.098, 1.505, 0.474), Dir: (-0.390, 0.295, 0.872);(-0.067, 1.503, 0.474);(0.153, 0.008, 0.031, -0.988);
7.65151;Origin: (-0.036, 1.501, 0.475), Dir: (-0.263, 0.150, 0.953);Origin: (-0.098, 1.505, 0.474), Dir: (-0.390, 0.294, 0.872);(-0.067, 1.503, 0.474);(0.153, 0.008, 0.031, -0.988);
7.68050;Origin: (-0.036, 1.501, 0.475), Dir: (-0.262, 0.149, 0.953);Origin: (-0.099, 1.505, 0.474), Dir: (-0.390, 0.294, 0.872);(-0.067, 1.503, 0.474);(0.153, 0.008, 0.030, -0.988);
7.70817;Origin: (-0.036, 1.501, 0.475), Dir: (-0.262, 0.149, 0.953);Origin: (-0.099, 1.505, 0.474), Dir: (-0.390, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.153, 0.008, 0.030, -0.988);
7.73988;Origin: (-0.036, 1.501, 0.475), Dir: (-0.262, 0.149, 0.954);Origin: (-0.099, 1.505, 0.474), Dir: (-0.390, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.153, 0.008, 0.030, -0.988);
7.77069;Origin: (-0.036, 1.501, 0.475), Dir: (-0.261, 0.150, 0.953);Origin: (-0.098, 1.505, 0.473), Dir: (-0.389, 0.295, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.030, -0.988);
7.81524;Origin: (-0.035, 1.501, 0.475), Dir: (-0.261, 0.151, 0.953);Origin: (-0.098, 1.505, 0.473), Dir: (-0.389, 0.295, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.030, -0.988);
7.83647;Origin: (-0.035, 1.501, 0.475), Dir: (-0.261, 0.151, 0.954);Origin: (-0.098, 1.505, 0.473), Dir: (-0.389, 0.296, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.031, -0.988);
7.86639;Origin: (-0.035, 1.502, 0.475), Dir: (-0.261, 0.151, 0.954);Origin: (-0.098, 1.505, 0.473), Dir: (-0.389, 0.296, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.030, -0.988);
7.89693;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.152, 0.953);Origin: (-0.098, 1.505, 0.473), Dir: (-0.389, 0.296, 0.872);(-0.067, 1.503, 0.474);(0.155, 0.007, 0.030, -0.987);
7.92399;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.152, 0.953);Origin: (-0.098, 1.505, 0.473), Dir: (-0.389, 0.297, 0.872);(-0.067, 1.503, 0.474);(0.155, 0.007, 0.030, -0.987);
7.95310;Origin: (-0.036, 1.502, 0.475), Dir: (-0.260, 0.152, 0.953);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.296, 0.872);(-0.067, 1.503, 0.474);(0.155, 0.007, 0.030, -0.987);
7.98459;Origin: (-0.036, 1.502, 0.475), Dir: (-0.260, 0.151, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.388, 0.296, 0.873);(-0.067, 1.503, 0.474);(0.155, 0.007, 0.029, -0.988);
8.01188;Origin: (-0.036, 1.502, 0.475), Dir: (-0.260, 0.151, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.295, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.04577;Origin: (-0.036, 1.502, 0.475), Dir: (-0.260, 0.151, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.295, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.08134;Origin: (-0.036, 1.502, 0.475), Dir: (-0.260, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.295, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.10899;Origin: (-0.036, 1.502, 0.475), Dir: (-0.260, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.13795;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.16738;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.19531;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.22335;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.25238;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.28167;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.067, 1.503, 0.474);(0.154, 0.007, 0.029, -0.988);
8.32299;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.068, 1.503, 0.474);(0.154, 0.007, 0.028, -0.988);
8.35879;Origin: (-0.036, 1.502, 0.475), Dir: (-0.261, 0.150, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.294, 0.873);(-0.068, 1.503, 0.474);(0.154, 0.007, 0.028, -0.988);
8.37995;Origin: (-0.036, 1.502, 0.475), Dir: (-0.260, 0.149, 0.954);Origin: (-0.099, 1.505, 0.473), Dir: (-0.389, 0.293, 0.873);(-0.068, 1.503, 0.474);(0.154, 0.007, 0.028, -0.988);
8.48090;Origin: (-0.036, 1.502, 0.475), Dir: (-0.260, 0.148, 0.954);Origin: (-0.099, 1.505, 0.474), Dir: (-0.389, 0.292, 0.874);(-0.068, 1.503, 0.474);(0.153, 0.007, 0.028, -0.988);
8.68993;Origin: (-0.036, 1.501, 0.475), Dir: (-0.260, 0.147, 0.954);Origin: (-0.099, 1.505, 0.474), Dir: (-0.389, 0.291, 0.874);(-0.068, 1.503, 0.475);(0.153, 0.007, 0.028, -0.988);
8.74339;Origin: (-0.036, 1.501, 0.476), Dir: (-0.260, 0.145, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.388, 0.290, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.028, -0.988);
8.76639;Origin: (-0.036, 1.501, 0.475), Dir: (-0.258, 0.146, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.387, 0.290, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.028, -0.988);
8.81209;Origin: (-0.036, 1.501, 0.475), Dir: (-0.259, 0.146, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.388, 0.290, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.028, -0.988);
8.84123;Origin: (-0.036, 1.501, 0.476), Dir: (-0.260, 0.145, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.389, 0.289, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.027, -0.988);
8.89747;Origin: (-0.036, 1.501, 0.476), Dir: (-0.260, 0.144, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.389, 0.289, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.007, 0.027, -0.988);
8.91923;Origin: (-0.036, 1.501, 0.476), Dir: (-0.260, 0.144, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.389, 0.288, 0.875);(-0.068, 1.503, 0.475);(0.151, 0.007, 0.027, -0.988);
8.95350;Origin: (-0.036, 1.501, 0.476), Dir: (-0.260, 0.145, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.389, 0.289, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.007, 0.028, -0.988);
8.98418;Origin: (-0.036, 1.501, 0.476), Dir: (-0.260, 0.145, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.389, 0.290, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.007, 0.027, -0.988);
9.01207;Origin: (-0.036, 1.501, 0.475), Dir: (-0.260, 0.146, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.389, 0.290, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.027, -0.988);
9.09032;Origin: (-0.036, 1.501, 0.475), Dir: (-0.259, 0.146, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.388, 0.290, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.027, -0.988);
9.11470;Origin: (-0.036, 1.501, 0.475), Dir: (-0.258, 0.146, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.388, 0.290, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.027, -0.988);
9.15003;Origin: (-0.037, 1.502, 0.475), Dir: (-0.258, 0.145, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.388, 0.289, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.026, -0.988);
9.18606;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.144, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.388, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.026, -0.988);
9.24645;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.143, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.388, 0.287, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.026, -0.988);
9.27046;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.143, 0.955);Origin: (-0.100, 1.504, 0.475), Dir: (-0.388, 0.287, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.026, -0.988);
9.29606;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.141, 0.956);Origin: (-0.100, 1.504, 0.475), Dir: (-0.388, 0.285, 0.876);(-0.068, 1.503, 0.475);(0.150, 0.006, 0.026, -0.988);
9.32252;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.140, 0.956);Origin: (-0.100, 1.504, 0.475), Dir: (-0.388, 0.284, 0.877);(-0.068, 1.503, 0.476);(0.150, 0.006, 0.026, -0.988);
9.35292;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.140, 0.956);Origin: (-0.100, 1.504, 0.475), Dir: (-0.388, 0.284, 0.877);(-0.068, 1.503, 0.476);(0.150, 0.006, 0.026, -0.988);
9.41116;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.140, 0.956);Origin: (-0.100, 1.504, 0.475), Dir: (-0.388, 0.284, 0.877);(-0.068, 1.503, 0.476);(0.150, 0.006, 0.026, -0.988);
9.43218;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.139, 0.956);Origin: (-0.100, 1.504, 0.475), Dir: (-0.387, 0.284, 0.877);(-0.068, 1.503, 0.476);(0.149, 0.005, 0.026, -0.988);
9.46652;Origin: (-0.037, 1.501, 0.476), Dir: (-0.257, 0.139, 0.956);Origin: (-0.100, 1.504, 0.475), Dir: (-0.387, 0.283, 0.878);(-0.068, 1.503, 0.476);(0.149, 0.005, 0.026, -0.988);
9.51304;Origin: (-0.037, 1.501, 0.476), Dir: (-0.257, 0.139, 0.956);Origin: (-0.100, 1.504, 0.475), Dir: (-0.387, 0.283, 0.878);(-0.068, 1.503, 0.476);(0.149, 0.005, 0.026, -0.988);
9.56964;Origin: (-0.037, 1.501, 0.476), Dir: (-0.257, 0.139, 0.956);Origin: (-0.100, 1.504, 0.475), Dir: (-0.387, 0.283, 0.878);(-0.068, 1.503, 0.476);(0.149, 0.005, 0.026, -0.988);
9.58965;Origin: (-0.037, 1.501, 0.476), Dir: (-0.257, 0.140, 0.956);Origin: (-0.099, 1.504, 0.475), Dir: (-0.387, 0.284, 0.877);(-0.068, 1.503, 0.476);(0.149, 0.005, 0.026, -0.988);
9.62295;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.141, 0.956);Origin: (-0.099, 1.504, 0.475), Dir: (-0.387, 0.285, 0.877);(-0.068, 1.503, 0.476);(0.150, 0.006, 0.026, -0.988);
9.65138;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.142, 0.956);Origin: (-0.099, 1.504, 0.475), Dir: (-0.388, 0.286, 0.876);(-0.068, 1.503, 0.475);(0.150, 0.006, 0.026, -0.988);
9.69389;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.143, 0.955);Origin: (-0.099, 1.504, 0.475), Dir: (-0.388, 0.287, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.027, -0.988);
9.75923;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.143, 0.955);Origin: (-0.099, 1.505, 0.475), Dir: (-0.388, 0.287, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.027, -0.988);
9.78055;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.144, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.388, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.027, -0.988);
9.80861;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.144, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.387, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.026, -0.988);
9.83831;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.144, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.387, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.152, 0.005, 0.026, -0.988);
9.86773;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.144, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.387, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.152, 0.005, 0.026, -0.988);
9.92734;Origin: (-0.036, 1.501, 0.476), Dir: (-0.258, 0.144, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.387, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.152, 0.005, 0.026, -0.988);
9.94931;Origin: (-0.036, 1.501, 0.476), Dir: (-0.258, 0.144, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.387, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.152, 0.005, 0.026, -0.988);
9.98325;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.143, 0.955);Origin: (-0.099, 1.505, 0.475), Dir: (-0.387, 0.287, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.026, -0.988);
10.01161;Origin: (-0.037, 1.501, 0.476), Dir: (-0.258, 0.143, 0.955);Origin: (-0.099, 1.505, 0.474), Dir: (-0.388, 0.287, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.026, -0.988);
10.04749;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.144, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.388, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.026, -0.988);
10.11262;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.144, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.388, 0.288, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.026, -0.988);
10.13523;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.144, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.388, 0.288, 0.876);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.026, -0.988);
10.16614;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.143, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.388, 0.287, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.026, -0.988);
10.19568;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.143, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.388, 0.287, 0.876);(-0.068, 1.503, 0.475);(0.151, 0.006, 0.026, -0.988);
10.22557;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.144, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.389, 0.288, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.026, -0.988);
10.28409;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.144, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.389, 0.288, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.026, -0.988);
10.30372;Origin: (-0.037, 1.501, 0.476), Dir: (-0.259, 0.144, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.389, 0.288, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.006, 0.026, -0.988);
10.33974;Origin: (-0.037, 1.502, 0.475), Dir: (-0.260, 0.145, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.389, 0.288, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.007, 0.026, -0.988);
10.36781;Origin: (-0.037, 1.502, 0.476), Dir: (-0.260, 0.145, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.390, 0.288, 0.875);(-0.068, 1.503, 0.475);(0.152, 0.007, 0.026, -0.988);
10.41814;Origin: (-0.037, 1.502, 0.475), Dir: (-0.261, 0.145, 0.955);Origin: (-0.100, 1.505, 0.474), Dir: (-0.390, 0.288, 0.874);(-0.068, 1.503, 0.475);(0.152, 0.007, 0.026, -0.988);
10.48222;Origin: (-0.037, 1.502, 0.475), Dir: (-0.261, 0.145, 0.954);Origin: (-0.100, 1.505, 0.474), Dir: (-0.391, 0.289, 0.874);(-0.068, 1.503, 0.475);(0.152, 0.007, 0.026, -0.988);
10.50850;Origin: (-0.037, 1.502, 0.475), Dir: (-0.263, 0.146, 0.954);Origin: (-0.100, 1.505, 0.474), Dir: (-0.392, 0.290, 0.873);(-0.069, 1.503, 0.475);(0.153, 0.008, 0.026, -0.988);
10.53948;Origin: (-0.039, 1.502, 0.474), Dir: (-0.285, 0.157, 0.946);Origin: (-0.102, 1.506, 0.471), Dir: (-0.412, 0.300, 0.860);(-0.070, 1.504, 0.473);(0.158, 0.020, 0.028, -0.987);
10.56960;Origin: (-0.040, 1.503, 0.473), Dir: (-0.310, 0.169, 0.935);Origin: (-0.103, 1.506, 0.468), Dir: (-0.435, 0.311, 0.845);(-0.072, 1.505, 0.470);(0.164, 0.033, 0.030, -0.985);
10.64569;Origin: (-0.043, 1.504, 0.471), Dir: (-0.357, 0.189, 0.915);Origin: (-0.105, 1.508, 0.463), Dir: (-0.476, 0.330, 0.815);(-0.074, 1.506, 0.467);(0.172, 0.059, 0.038, -0.983);
10.66988;Origin: (-0.046, 1.506, 0.469), Dir: (-0.446, 0.223, 0.867);Origin: (-0.108, 1.510, 0.454), Dir: (-0.551, 0.362, 0.752);(-0.077, 1.508, 0.462);(0.186, 0.108, 0.053, -0.975);
10.73257;Origin: (-0.056, 1.509, 0.462), Dir: (-0.584, 0.273, 0.764);Origin: (-0.114, 1.512, 0.437), Dir: (-0.668, 0.405, 0.624);(-0.085, 1.511, 0.449);(0.210, 0.192, 0.067, -0.956);
10.78578;Origin: (-0.061, 1.511, 0.458), Dir: (-0.637, 0.290, 0.714);Origin: (-0.117, 1.513, 0.429), Dir: (-0.712, 0.417, 0.566);(-0.089, 1.512, 0.443);(0.220, 0.226, 0.068, -0.946);
10.82808;Origin: (-0.069, 1.513, 0.453), Dir: (-0.712, 0.302, 0.634);Origin: (-0.121, 1.513, 0.419), Dir: (-0.772, 0.423, 0.475);(-0.095, 1.513, 0.436);(0.229, 0.278, 0.071, -0.930);
10.88710;Origin: (-0.074, 1.513, 0.453), Dir: (-0.751, 0.297, 0.590);Origin: (-0.124, 1.512, 0.415), Dir: (-0.803, 0.417, 0.426);(-0.099, 1.513, 0.434);(0.228, 0.307, 0.071, -0.921);
10.94105;Origin: (-0.076, 1.513, 0.452), Dir: (-0.763, 0.295, 0.576);Origin: (-0.126, 1.512, 0.413), Dir: (-0.813, 0.414, 0.411);(-0.101, 1.513, 0.432);(0.229, 0.315, 0.069, -0.918);
10.98911;Origin: (-0.077, 1.514, 0.450), Dir: (-0.764, 0.292, 0.575);Origin: (-0.127, 1.512, 0.412), Dir: (-0.815, 0.410, 0.410);(-0.102, 1.513, 0.431);(0.231, 0.316, 0.064, -0.918);
11.03178;Origin: (-0.078, 1.514, 0.450), Dir: (-0.760, 0.287, 0.583);Origin: (-0.129, 1.511, 0.412), Dir: (-0.814, 0.404, 0.417);(-0.104, 1.512, 0.431);(0.231, 0.312, 0.058, -0.920);
11.10743;Origin: (-0.079, 1.514, 0.450), Dir: (-0.757, 0.285, 0.588);Origin: (-0.130, 1.511, 0.412), Dir: (-0.812, 0.401, 0.423);(-0.104, 1.512, 0.431);(0.231, 0.309, 0.055, -0.921);
11.15540;Origin: (-0.080, 1.514, 0.450), Dir: (-0.753, 0.280, 0.595);Origin: (-0.131, 1.511, 0.413), Dir: (-0.811, 0.396, 0.431);(-0.105, 1.512, 0.431);(0.231, 0.305, 0.051, -0.923);
11.17653;Origin: (-0.080, 1.514, 0.450), Dir: (-0.748, 0.274, 0.604);Origin: (-0.132, 1.510, 0.414), Dir: (-0.809, 0.390, 0.440);(-0.106, 1.512, 0.432);(0.229, 0.301, 0.047, -0.925);
11.21294;Origin: (-0.081, 1.513, 0.451), Dir: (-0.735, 0.265, 0.625);Origin: (-0.133, 1.510, 0.416), Dir: (-0.800, 0.381, 0.463);(-0.107, 1.512, 0.434);(0.226, 0.290, 0.041, -0.929);
11.26166;Origin: (-0.080, 1.513, 0.452), Dir: (-0.717, 0.260, 0.647);Origin: (-0.134, 1.510, 0.418), Dir: (-0.788, 0.376, 0.487);(-0.107, 1.511, 0.435);(0.225, 0.276, 0.036, -0.934);
11.32952;Origin: (-0.080, 1.513, 0.453), Dir: (-0.686, 0.252, 0.682);Origin: (-0.134, 1.509, 0.422), Dir: (-0.766, 0.368, 0.527);(-0.107, 1.511, 0.437);(0.223, 0.254, 0.027, -0.941);
11.35056;Origin: (-0.077, 1.512, 0.455), Dir: (-0.580, 0.229, 0.782);Origin: (-0.135, 1.507, 0.433), Dir: (-0.685, 0.344, 0.642);(-0.106, 1.510, 0.444);(0.216, 0.184, 0.000, -0.959);
11.41362;Origin: (-0.073, 1.511, 0.458), Dir: (-0.423, 0.195, 0.885);Origin: (-0.135, 1.505, 0.448), Dir: (-0.557, 0.309, 0.771);(-0.104, 1.508, 0.453);(0.203, 0.092, -0.036, -0.974);
11.47272;Origin: (-0.072, 1.511, 0.459), Dir: (-0.334, 0.181, 0.925);Origin: (-0.134, 1.503, 0.455), Dir: (-0.481, 0.293, 0.826);(-0.103, 1.507, 0.457);(0.196, 0.045, -0.056, -0.978);
11.53645;Origin: (-0.070, 1.511, 0.459), Dir: (-0.179, 0.171, 0.969);Origin: (-0.132, 1.501, 0.465), Dir: (-0.346, 0.276, 0.897);(-0.101, 1.506, 0.462);(0.190, -0.035, -0.094, -0.977);
11.55716;Origin: (-0.072, 1.512, 0.454), Dir: (-0.090, 0.185, 0.979);Origin: (-0.133, 1.500, 0.467), Dir: (-0.266, 0.282, 0.922);(-0.102, 1.506, 0.461);(0.195, -0.080, -0.120, -0.970);
11.59669;Origin: (-0.077, 1.514, 0.448), Dir: (-0.066, 0.215, 0.974);Origin: (-0.136, 1.500, 0.463), Dir: (-0.247, 0.304, 0.920);(-0.106, 1.507, 0.456);(0.211, -0.094, -0.137, -0.963);
11.65861;Origin: (-0.077, 1.514, 0.448), Dir: (-0.065, 0.215, 0.975);Origin: (-0.136, 1.500, 0.463), Dir: (-0.247, 0.304, 0.920);(-0.107, 1.507, 0.456);(0.211, -0.094, -0.138, -0.963);
11.68059;Origin: (-0.075, 1.514, 0.449), Dir: (-0.069, 0.210, 0.975);Origin: (-0.135, 1.500, 0.464), Dir: (-0.249, 0.302, 0.920);(-0.105, 1.507, 0.456);(0.208, -0.092, -0.133, -0.965);
11.71222;Origin: (-0.074, 1.513, 0.451), Dir: (-0.089, 0.201, 0.975);Origin: (-0.134, 1.500, 0.464), Dir: (-0.267, 0.296, 0.917);(-0.104, 1.507, 0.458);(0.204, -0.081, -0.124, -0.968);
11.73856;Origin: (-0.074, 1.513, 0.452), Dir: (-0.103, 0.200, 0.974);Origin: (-0.134, 1.500, 0.464), Dir: (-0.279, 0.295, 0.914);(-0.104, 1.507, 0.458);(0.204, -0.074, -0.121, -0.969);
11.76936;Origin: (-0.073, 1.513, 0.452), Dir: (-0.116, 0.200, 0.973);Origin: (-0.134, 1.501, 0.463), Dir: (-0.291, 0.297, 0.910);(-0.104, 1.507, 0.457);(0.205, -0.068, -0.117, -0.969);
11.82496;Origin: (-0.073, 1.513, 0.452), Dir: (-0.126, 0.199, 0.972);Origin: (-0.134, 1.501, 0.462), Dir: (-0.300, 0.296, 0.907);(-0.104, 1.507, 0.457);(0.204, -0.063, -0.114, -0.970);
