Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
8.86492;1.445872;-4.581282;-6.882813;6.987213;(-0.31, 1.69, 0.52);(353.01, 353.12, 3.76);
8.89696;1.401074;-4.590267;-6.904022;6.98114;(-0.31, 1.69, 0.52);(353.02, 353.10, 3.73);
8.92569;1.372272;-4.600202;-6.905304;6.972198;(-0.31, 1.69, 0.52);(353.03, 353.09, 3.68);
8.95372;1.366832;-4.616317;-6.938293;6.98053;(-0.31, 1.69, 0.52);(353.02, 353.06, 3.70);
8.98252;1.335698;-4.606454;-6.964783;6.995453;(-0.31, 1.69, 0.52);(353.00, 353.04, 3.70);
9.01058;1.308225;-4.591291;-6.950867;7.020264;(-0.31, 1.69, 0.52);(352.98, 353.05, 3.71);
9.05445;1.322839;-4.565217;-6.91217;7.019012;(-0.31, 1.69, 0.52);(352.98, 353.09, 3.73);
9.10502;1.367073;-4.561697;-6.874603;6.976593;(-0.31, 1.69, 0.52);(353.02, 353.13, 3.76);
9.13908;1.408125;-4.599186;-6.843201;6.942017;(-0.31, 1.69, 0.52);(353.06, 353.16, 3.74);
9.16900;1.43781;-4.637665;-6.851135;6.926758;(-0.31, 1.69, 0.52);(353.07, 353.15, 3.73);
9.19966;1.43089;-4.653641;-6.855133;6.930298;(-0.31, 1.69, 0.52);(353.07, 353.14, 3.76);
9.23967;1.429279;-4.64773;-6.838287;6.946625;(-0.31, 1.69, 0.52);(353.05, 353.16, 3.77);
9.26879;1.447169;-4.630862;-6.851257;6.979156;(-0.31, 1.69, 0.52);(353.02, 353.15, 3.75);
9.30430;1.431688;-4.600279;-6.892365;6.987091;(-0.31, 1.69, 0.52);(353.01, 353.11, 3.73);
9.34064;1.3879;-4.595314;-6.953705;6.998413;(-0.31, 1.69, 0.52);(353.00, 353.05, 3.71);
9.37510;1.321543;-4.586175;-6.972168;7.003845;(-0.31, 1.69, 0.52);(353.00, 353.03, 3.69);
9.41135;1.298841;-4.582504;-6.924286;6.98822;(-0.31, 1.69, 0.52);(353.01, 353.08, 3.71);
9.43976;1.351801;-4.59593;-6.892761;6.97403;(-0.31, 1.69, 0.52);(353.03, 353.11, 3.75);
9.46967;1.389082;-4.605432;-6.872314;6.97998;(-0.31, 1.69, 0.52);(353.02, 353.13, 3.75);
9.50775;1.409829;-4.599619;-6.876465;7.006714;(-0.31, 1.69, 0.52);(352.99, 353.12, 3.73);
9.53905;1.403052;-4.57529;-6.880615;7.024292;(-0.31, 1.69, 0.52);(352.98, 353.12, 3.73);
9.57054;1.399924;-4.557693;-6.882324;7.034454;(-0.31, 1.69, 0.52);(352.97, 353.12, 3.75);
9.61040;1.401705;-4.543787;-6.869843;7.022888;(-0.31, 1.69, 0.52);(352.98, 353.13, 3.77);
9.63885;1.416088;-4.552317;-6.848755;6.998962;(-0.31, 1.69, 0.52);(353.00, 353.15, 3.77);
9.67051;1.436063;-4.57765;-6.845184;7.00177;(-0.31, 1.69, 0.52);(353.00, 353.15, 3.75);
9.72159;1.438791;-4.57693;-6.848755;6.993683;(-0.31, 1.69, 0.52);(353.01, 353.15, 3.77);
9.75558;1.441885;-4.583082;-6.899719;7.008698;(-0.31, 1.69, 0.52);(352.99, 353.10, 3.80);
9.78359;1.389825;-4.564196;-6.857361;7.031403;(-0.31, 1.69, 0.52);(352.97, 353.14, 3.78);
9.81082;1.432437;-4.543719;-6.860748;7.045319;(-0.31, 1.69, 0.52);(352.95, 353.14, 3.80);
9.83995;1.433242;-4.52797;-6.892151;7.056885;(-0.31, 1.69, 0.52);(352.94, 353.11, 3.82);
9.87014;1.404023;-4.513148;-6.912689;7.054291;(-0.31, 1.69, 0.52);(352.95, 353.09, 3.81);
9.91123;1.380259;-4.516798;-6.925446;7.062683;(-0.31, 1.69, 0.52);(352.94, 353.07, 3.78);
9.94782;1.360779;-4.512491;-6.899597;7.044586;(-0.31, 1.69, 0.52);(352.96, 353.10, 3.77);
9.98348;1.388109;-4.530904;-6.85907;7.018829;(-0.31, 1.69, 0.52);(352.98, 353.14, 3.81);
10.01170;1.435547;-4.551098;-6.811432;7.01474;(-0.31, 1.69, 0.52);(352.99, 353.19, 3.84);
10.05284;1.48598;-4.552353;-6.782684;7.021545;(-0.31, 1.69, 0.52);(352.98, 353.22, 3.82);
10.08221;1.514085;-4.54792;-6.809662;7.039093;(-0.31, 1.69, 0.52);(352.96, 353.19, 3.81);
10.11157;1.484538;-4.53207;-6.815125;7.040802;(-0.31, 1.69, 0.52);(352.96, 353.18, 3.81);
10.14757;1.479037;-4.529433;-6.803955;7.034973;(-0.31, 1.69, 0.52);(352.97, 353.20, 3.81);
10.18361;1.489267;-4.535457;-6.797607;7.032593;(-0.31, 1.69, 0.52);(352.97, 353.20, 3.80);
10.21115;1.493958;-4.538714;-6.79538;6.998657;(-0.31, 1.69, 0.52);(353.00, 353.20, 3.79);
10.24022;1.497409;-4.573625;-6.827576;6.991791;(-0.31, 1.69, 0.52);(353.01, 353.17, 3.79);
10.26814;1.462861;-4.581262;-6.849213;6.99762;(-0.31, 1.69, 0.52);(353.00, 353.15, 3.77);
10.31284;1.434542;-4.579129;-6.843292;6.999268;(-0.31, 1.69, 0.52);(353.00, 353.16, 3.74);
10.36501;1.435419;-4.58223;-6.840027;7.011932;(-0.31, 1.69, 0.52);(352.99, 353.16, 3.72);
10.40451;1.437776;-4.569857;-6.760529;6.985596;(-0.31, 1.69, 0.52);(353.01, 353.24, 3.78);
10.44079;1.52586;-4.5881;-6.699677;6.973999;(-0.31, 1.69, 0.52);(353.03, 353.30, 3.78);
10.47011;1.587194;-4.599231;-6.713226;6.947998;(-0.31, 1.69, 0.52);(353.05, 353.29, 3.74);
10.49999;1.567602;-4.63076;-6.725861;6.922394;(-0.31, 1.69, 0.52);(353.08, 353.27, 3.73);
10.52520;1.552405;-4.657729;-6.691254;6.896759;(-0.31, 1.69, 0.52);(353.10, 353.31, 3.74);
10.56276;1.589492;-4.682108;-6.651886;6.889679;(-0.31, 1.69, 0.52);(353.11, 353.35, 3.76);
10.59778;1.632435;-4.686645;-6.607727;6.885925;(-0.31, 1.69, 0.52);(353.11, 353.39, 3.78);
10.62637;1.681831;-4.687261;-6.601746;6.886444;(-0.31, 1.69, 0.52);(353.11, 353.40, 3.79);
10.67009;1.690546;-4.685521;-6.647003;6.891235;(-0.31, 1.69, 0.52);(353.11, 353.35, 3.78);
10.69892;1.644239;-4.682971;-6.774475;6.903992;(-0.31, 1.69, 0.52);(353.10, 353.23, 3.73);
10.72732;1.505572;-4.677261;-6.852631;6.919342;(-0.31, 1.69, 0.52);(353.08, 353.15, 3.69);
10.76585;1.417859;-4.668537;-6.882538;6.931519;(-0.31, 1.69, 0.52);(353.07, 353.12, 3.66);
10.80007;1.385448;-4.658781;-6.874786;6.929108;(-0.31, 1.69, 0.52);(353.07, 353.13, 3.69);
10.84292;1.401638;-4.656882;-6.871429;6.923981;(-0.31, 1.69, 0.52);(353.08, 353.13, 3.76);
10.88249;1.411315;-4.65283;-6.864105;6.919678;(-0.31, 1.69, 0.52);(353.08, 353.14, 3.72);
10.91141;1.41231;-4.660495;-6.877686;6.867188;(-0.31, 1.69, 0.52);(353.13, 353.12, 3.68);
10.93946;1.391718;-4.719712;-6.864105;6.847626;(-0.31, 1.69, 0.52);(353.15, 353.14, 3.67);
10.97699;1.401902;-4.74049;-6.795837;6.841797;(-0.31, 1.69, 0.52);(353.16, 353.20, 3.67);
11.01158;1.470044;-4.747052;-6.722107;6.849823;(-0.31, 1.69, 0.52);(353.15, 353.28, 3.68);
